candidate,capacitance_f,frequency_hz,gain_real,gain_imag
F75L,2e-13,28183829.31264511,-3.931104461806027,3.0849723803756337
F75L,2e-13,29006811.98693213,-3.8471672949195654,3.1179801882705274
F75L,2e-13,29853826.189180207,-3.761432922164195,3.149020805493697
F75L,2e-13,30725573.652675096,-3.673990116447202,3.1779773978422416
F75L,2e-13,31622776.601684444,-3.584937090483878,3.2047375334260764
F75L,2e-13,32546178.34980526,-3.4943812461223565,3.229194084730806
F75L,2e-13,33496543.915783457,-3.4024388227860274,3.251246118906679
F75L,2e-13,34474660.65731565,-3.3092344447329456,3.2707997633509085
F75L,2e-13,35481338.92335828,-3.2149005687716157,3.2877690334196767
F75L,2e-13,36517412.72548453,-3.1195768360164196,3.302076609155689
F75L,2e-13,37583740.4288452,-3.023409333065634,3.313654548196762
F75L,2e-13,38681205.463306025,-2.926549770411077,3.3224449229835997
F75L,2e-13,39810717.05535056,-2.8291545867509673,3.3284003708916954
F75L,2e-13,40973210.98135501,-2.731383990680767,3.3314845478236528
F75L,2e-13,42169650.34285911,-2.6334009517818555,3.3316724769092474
F75L,2e-13,43401026.3644753,-2.5353701547773206,3.328950786032406
F75L,2e-13,44668359.21509726,-2.437456931118543,3.323317829808952
F75L,2e-13,45972698.8530882,-2.3398261830511284,3.3147836938792867
F75L,2e-13,47315125.89614906,-2.2426413152341937,3.303370081480855
F75L,2e-13,48696752.516587354,-2.1460631888378483,3.289110084478277
F75L,2e-13,50118723.362728305,-2.0502491126877755,3.272047843330405
F75L,2e-13,51582216.507231675,-1.9553518848716958,3.2522381022625018
F75L,2e-13,53088444.42309998,-1.8615188971985501,3.229745667856694
F75L,2e-13,54638654.988186605,-1.7688913134536197,3.2046447808743315
F75L,2e-13,56234132.51903613,-1.6776033307246099,3.1770184124450997
F75L,2e-13,57876198.83491332,-1.5877815311737846,3.146957496681727
F75L,2e-13,59566214.352902345,-1.4995443297743865,3.114560112525184
F75L,2e-13,61305579.21498341,-1.4130015216239962,3.0799306280709122
F75L,2e-13,63095734.44802071,-1.3282539303660124,3.0431788205016996
F75L,2e-13,64938163.15762256,-1.245393157500918,3.004418984644283
F75L,2e-13,66834391.75686294,-1.164501430575247,2.9637690425974657
F75L,2e-13,68785991.23088229,-1.0856515466023824,2.9213496660387435
F75L,2e-13,70794578.43841536,-1.0089069057589146,2.877283421995942
F75L,2e-13,72861817.45132439,-0.9343216290842382,2.8316939515233424
F75L,2e-13,74989420.93324725,-0.8619407531531246,2.784705189877822
F75L,2e-13,77179151.55850297,-0.7918004936085936,2.7364406347656542
F75L,2e-13,79432823.47242993,-0.7239285693897455,2.6870226688226477
F75L,2e-13,81752303.79436684,-0.6583445787876646,2.636571940280188
F75L,2e-13,84139514.1645214,-0.5950604186535295,2.5852068050828767
F75L,2e-13,86596432.33600849,-0.5340807380061962,2.5330428320561893
F75L,2e-13,89125093.81337658,-0.47540341768460137,2.480192371997278
F75L,2e-13,91727593.53898005,-0.41902006794423796,2.426764190102392
F75L,2e-13,94406087.6285945,-0.36491653650898803,2.3728631606236594
F75L,2e-13,97162795.15771285,-0.31307342007245376,2.3185900214439643
F75L,2e-13,100000000.0000023,-0.2634665729872767,2.264041186116442
F75L,2e-13,102920052.71944518,-0.21606760744509879,2.209308609722719
F75L,2e-13,105925372.51773132,-0.1708443802521832,2.154479705174769
F75L,2e-13,109018449.23851527,-0.12776146191839907,2.0996373056397295
F75L,2e-13,112201845.43019894,-0.08678058451107734,2.044859669141905
F75L,2e-13,115478198.4689485,-0.04786106534819423,1.9902205206845267
F75L,2e-13,118850222.7437046,-0.010960204241687949,1.9357891278065764
F75L,2e-13,122320711.90499601,0.023966347433095666,1.881630405038562
F75L,2e-13,125892541.17941967,0.05696424702270038,1.8278050430240502
F75L,2e-13,129568669.75170499,0.08808015095854825,1.7743696582996833
F75L,2e-13,133352143.21633555,0.11736143545715319,1.7213769596369097
F75L,2e-13,137246096.10075945,0.14485594745870883,1.6688759272965863
F75L,2e-13,141253754.46227878,0.17061178534371949,1.6169120016039322
F75L,2e-13,145378438.56076965,0.19467710872300892,1.5655272776905638
F75L,2e-13,149623565.6094469,0.21709997625149513,1.5147607031451233
F75L,2e-13,153992652.6059529,0.23792821028825867,1.4646482759265633
F75L,2e-13,158489319.24611515,0.25720928700800705,1.4152232399675484
F75L,2e-13,163117290.92278776,0.27499025035225294,1.3665162760244445
F75L,2e-13,167880401.8122601,0.29131764820749206,1.318555685893914
F75L,2e-13,172782598.05079052,0.30623748892136776,1.2713675679535381
F75L,2e-13,177827941.0038966,0.3197952163403974,1.2249759825889979
F75L,2e-13,183020610.63111004,0.3320357013020594,1.1794031059462253
F75L,2e-13,188364908.94898462,0.3430032476840175,1.134669371083637
F75L,2e-13,193865263.59522545,0.35274161077458943,1.0907935953276233
F75L,2e-13,199526231.49689284,0.3612940259838494,1.0477930933318007
F75L,2e-13,205352502.64571965,0.36870324574537183,1.0056837752927876
F75L,2e-13,211348903.98366988,0.3750115824154887,0.9644802299807903
F75L,2e-13,217520403.40195763,0.3802609551842355,0.9241957926950637
F75L,2e-13,223872113.8568395,0.38449293885806746,0.8848425982379007
F75L,2e-13,230409297.60559028,0.3877488125015202,0.8464316193288394
F75L,2e-13,237137370.56617144,0.3900696060972843,0.808972691175492
F75L,2e-13,244061906.80420414,0.391496143304374,0.7724745229601588
F75L,2e-13,251188643.15096432,0.3920690786927672,0.7369446973709015
F75L,2e-13,258523483.95622557,0.39182892791783785,0.7023896594266724
F75L,2e-13,266072505.97988766,0.39081608944783175,0.6688146960105834
F75L,2e-13,273841963.42644304,0.3890708567755416,0.636223907757258
F75L,2e-13,281838293.1264525,0.38663342011558927,0.6046201749686291
F75L,2e-13,290068119.8693227,0.383543857026447,0.5740051194502487
F75L,2e-13,298538261.89180356,0.3798421114943014,0.5443790641266504
F75L,2e-13,307255736.52675253,0.3755679613881788,0.5157409923835108
F75L,2e-13,316227766.01684606,0.37076097448624706,0.48808850906806217
F75L,2e-13,325461783.49805427,0.365460453479712,0.46141780499653573
F75L,2e-13,334965439.1578363,0.35970537070209807,0.43572362675265985
F75L,2e-13,344746606.5731583,0.3535342935722418,0.4109992534134218
F75L,2e-13,354813389.2335847,0.3469853019368443,0.3872364816543642
F75L,2e-13,365174127.2548472,0.34009589875957147,0.3644256204911054
F75L,2e-13,375837404.288454,0.33290291571484976,0.3425554966592095
F75L,2e-13,386812054.6330623,0.3254424154066875,0.3216134713799422
F75L,2e-13,398107170.5535077,0.3177495919975687,0.3015854689764218
F75L,2e-13,409732109.81355226,0.3098586720749643,0.2824560175189227
F75L,2e-13,421696503.42859334,0.30180281755451366,0.264208301391892
F75L,2e-13,434010263.64475524,0.29361403239042627,0.2468242253988194
F75L,2e-13,446683592.15097487,0.2853230747149281,0.23028448976199709
F75L,2e-13,459726988.5308843,0.27695937594072073,0.21456867513754085
F75L,2e-13,473151258.961493,0.2685509681391832,0.19965533656270518
F75L,2e-13,486967525.16587603,0.26012442083388665,0.18552210508127584
F75L,2e-13,501187233.6272856,0.2517047881088931,0.17214579566374294
F75L,2e-13,515822165.0723194,0.24331556671073834,0.15950251994623654
F75L,2e-13,530884444.2310025,0.23497866557755626,0.1475678022627898
F75L,2e-13,546386549.8818688,0.22671438697961166,0.13631669744029085
F75L,2e-13,562341325.1903641,0.21854141925762816,0.1257239088438732
F75L,2e-13,578761988.3491361,0.21047684088921487,0.11576390523678678
F75L,2e-13,595662143.5290264,0.20253613547015034,0.10641103509277562
F75L,2e-13,613055792.1498371,0.19473321697494733,0.0976396371364422
F75L,2e-13,630957344.4802102,0.18708046456760916,0.0894241460025067
F75L,2e-13,649381631.5762287,0.17958876607913277,0.0817391920724351
F75L,2e-13,668343917.5686326,0.17226756920458255,0.0745596946956212
F75L,2e-13,687859912.3088262,0.16512493940698952,0.067860948167491
F75L,2e-13,707945784.3841571,0.15816762348106334,0.06161870000015185
F75L,2e-13,728618174.5132475,0.1514011177260022,0.055809221175546604
F75L,2e-13,749894209.3324763,0.14482973969317792,0.05040936821719467
F75L,2e-13,771791515.5850335,0.13845670250433498,0.04539663705627461
F75L,2e-13,794328234.7243032,0.13228419079119424,0.04074920878717735
F75L,2e-13,817523037.9436724,0.12631343736749595,0.036445987518676885
F75L,2e-13,841395141.6452183,0.12054479982426443,0.032466630613388475
F75L,2e-13,865964323.3600892,0.11497783631155874,0.028791571692373986
F75L,2e-13,891250938.1337701,0.10961137986225888,0.02540203683550073
F75L,2e-13,917275935.389805,0.10444361069521907,0.022280054458794215
F75L,2e-13,944060876.2859496,0.09947212602517333,0.019408459377396534
F75L,2e-13,971627951.5771332,0.09469400698512034,0.016770891588625558
F75L,2e-13,1000000000.0000279,0.09010588235302844,0.014351790309851026
F75L,8e-12,1000.0,-6.000866962870938,0.0052655747277100635
F75L,8e-12,1029.2005271944283,-6.000866690025147,0.005419332040165329
F75L,8e-12,1059.2537251772892,-6.000866401004565,0.005577579125060725
F75L,8e-12,1090.1844923851281,-6.000866094861662,0.005740447084116471
F75L,8e-12,1122.018454301964,-6.000865770573677,0.005908070847120523
F75L,8e-12,1154.781984689459,-6.0008654270775095,0.0060805892836758675
F75L,8e-12,1188.5022274370194,-6.000865063230716,0.006258145318244588
F75L,8e-12,1223.2071190499325,-6.000864677819639,0.0064408860485271465
F75L,8e-12,1258.9254117941682,-6.0008642695734205,0.006628962867292587
F75L,8e-12,1295.6866975170205,-6.000863837135379,0.006822531587786615
F75L,8e-12,1333.5214321633252,-6.000863379073991,0.007021752572778513
F75L,8e-12,1372.4609610075634,-6.000862893875295,0.007226790867383769
F75L,8e-12,1412.5375446227558,-6.00086237992144,0.0074378163357711495
F75L,8e-12,1453.7843856076636,-6.000861835513392,0.007655003801832476
F75L,8e-12,1496.2356560944354,-6.000861258848113,0.007878533193984053
F75L,8e-12,1539.926526059494,-6.000860648013019,0.008108589694182752
F75L,8e-12,1584.8931924611159,-6.000860000985531,0.008345363891286393
F75L,8e-12,1631.1729092278408,-6.00085931562548,0.00858905193889271
F75L,8e-12,1678.804018122563,-6.000858589640753,0.008839855717802311
F75L,8e-12,1727.8259805078665,-6.000857820652161,0.009097983003149589
F75L,8e-12,1778.279410038926,-6.0008570060932005,0.009363647636528036
F75L,8e-12,1830.2061063110596,-6.000856143269202,0.009637069703019682
F75L,8e-12,1883.6490894898043,-6.00085522931888,0.009918475713459798
F75L,8e-12,1938.6526359522113,-6.000854261216271,0.010208098791986437
F75L,8e-12,1995.2623149688839,-6.000853235747334,0.010506178869079653
F75L,8e-12,2053.5250264571505,-6.000852149516808,0.010812962880204249
F75L,8e-12,2113.4890398366515,-6.000850998924516,0.011128704970269838
F75L,8e-12,2175.2040340195276,-6.000849780156959,0.011453666704039021
F75L,8e-12,2238.721138568345,-6.000848489169622,0.01178811728267741
F75L,8e-12,2304.092976055851,-6.000847121693781,0.012132333766592207
F75L,8e-12,2371.373705661661,-6.000845673182646,0.012486601304824277
F75L,8e-12,2440.6190680419863,-6.000844138844402,0.012851213371039519
F75L,8e-12,2511.8864315095866,-6.000842513589751,0.013226472006481875
F75L,8e-12,2585.2348395621975,-6.00084079204392,0.013612688069938273
F75L,8e-12,2660.725059798817,-6.00083896848467,0.014010181495065482
F75L,8e-12,2738.4196342643686,-6.0008370368754385,0.014419281555106665
F75L,8e-12,2818.3829312644616,-6.000834990811727,0.01484032713541386
F75L,8e-12,2900.681198693162,-6.000832823508473,0.015273667013859534
F75L,8e-12,2985.3826189179686,-6.0008305277919165,0.01571966014940477
F75L,8e-12,3072.557365267456,-6.000828096046721,0.016178675979122807
F75L,8e-12,3162.277660168389,-6.000825520207828,0.016651094723811103
F75L,8e-12,3254.617834980469,-6.000822791747854,0.017137307702498217
F75L,8e-12,3349.6543915782872,-6.000819901618351,0.01763771765616301
F75L,8e-12,3447.466065731505,-6.000816840243764,0.018152739080796405
F75L,8e-12,3548.133892335766,-6.0008135974752985,0.018682798570203454
F75L,8e-12,3651.741272548389,-6.000810162557416,0.019228335168752893
F75L,8e-12,3758.3740428844544,-6.000806524115937,0.0197898007343429
F75L,8e-12,3868.120546330535,-6.000802670091943,0.020367660311996327
F75L,8e-12,3981.0717055349864,-6.000798587700633,0.020962392518270277
F75L,8e-12,4097.32109813543,-6.000794263424028,0.02157448993676679
F75L,8e-12,4216.965034285838,-6.000789682925216,0.022204459525256848
F75L,8e-12,4340.102636447455,-6.000784831018843,0.022852823034521057
F75L,8e-12,4466.835921509648,-6.000779691626752,0.023520117439362068
F75L,8e-12,4597.2698853087395,-6.000774247720018,0.024206895382136835
F75L,8e-12,4731.512589614823,-6.000768481253672,0.02491372562915824
F75L,8e-12,4869.67525165865,-6.000762373112289,0.025641193540295235
F75L,8e-12,5011.872336272742,-6.000755903053141,0.02638990155217218
F75L,8e-12,5158.221650723077,-6.000749049631088,0.027160469675388415
F75L,8e-12,5308.8444423099045,-6.000741790140167,0.027953536006081497
F75L,8e-12,5463.865498818564,-6.000734100514775,0.02876975725236747
F75L,8e-12,5623.413251903514,-6.0007259552735945,0.029609809275891182
F75L,8e-12,5787.61988349123,-6.000717327420015,0.030474387649110417
F75L,8e-12,5956.62143529013,-6.00070818835776,0.0313642082286222
F75L,8e-12,6130.557921498234,-6.000698507800653,0.03228000774502855
F75L,8e-12,6309.57344480196,-6.000688253674472,0.0332225444098127
F75L,8e-12,6493.816315762142,-6.000677391987254,0.0341925985397687
F75L,8e-12,6683.439175686176,-6.000665886752898,0.035190973199240944
F75L,8e-12,6878.599123088107,-6.000653699835159,0.036218494861036454
F75L,8e-12,7079.457843841412,-6.0006407908452335,0.03727601408615615
F75L,8e-12,7286.181745132311,-6.000627117015259,0.038364406223080086
F75L,8e-12,7498.942093324594,-6.0006126330281795,0.03948457212721597
F75L,8e-12,7717.915155850161,-6.0005972908906235,0.04063743890079759
F75L,8e-12,7943.282347242854,-6.000581039754003,0.041823960654087944
F75L,8e-12,8175.23037943654,-6.000563825777167,0.043045119288163555
F75L,8e-12,8413.951416451991,-6.000545591906542,0.044301925300285205
F75L,8e-12,8659.643233600696,-6.000526277737018,0.04559541861189979
F75L,8e-12,8912.5093813375,-6.000505819270819,0.0469266694205276
F75L,8e-12,9172.759353897844,-6.000484148710713,0.04829677907569037
F75L,8e-12,9440.608762859283,-6.0004611942568085,0.04970688097961675
F75L,8e-12,9716.279515771113,-6.000436879861308,0.05115814151355748
F75L,8e-12,10000.000000000055,-6.0004111249631915,0.05265176099030921
F75L,8e-12,10292.00527194434,-6.000383844226896,0.054188974633525795
F75L,8e-12,10592.537251772948,-6.000354947275004,0.055771053584545524
F75L,8e-12,10901.844923851339,-6.000324338380247,0.057399305937590316
F75L,8e-12,11220.184543019699,-6.00029191612321,0.05907507780405113
F75L,8e-12,11547.819846894648,-6.000257573116073,0.060799754406105286
F75L,8e-12,11885.022274370254,-6.000221195580072,0.06257476120141303
F75L,8e-12,12232.071190499388,-6.0001826630288955,0.06440156503844174
F75L,8e-12,12589.254117941748,-6.000141847803826,0.06628167534442918
F75L,8e-12,12956.866975170273,-6.000098614741194,0.06821664534532489
F75L,8e-12,13335.21432163332,-6.000052820627316,0.07020807332029741
F75L,8e-12,13724.609610075704,-6.000004313803199,0.07225760388966297
F75L,8e-12,14125.37544622763,-5.999952933621595,0.07436692933863581
F75L,8e-12,14537.843856076708,-5.999898509931322,0.0765377909767399
F75L,8e-12,14962.356560944427,-5.999840862510839,0.07877198053411628
F75L,8e-12,15399.265260595015,-5.999779800462562,0.08107134159547372
F75L,8e-12,15848.931924611234,-5.999715121615065,0.0834377710721688
F75L,8e-12,16311.729092278485,-5.999646611819691,0.08587322071395037
F75L,8e-12,16788.040181225708,-5.99957404426277,0.08837969866037723
F75L,8e-12,17278.259805078742,-5.999497178717576,0.09095927103317765
F75L,8e-12,17782.79410038934,-5.999415760739514,0.09361406357032309
F75L,8e-12,18302.061063110676,-5.999329520851013,0.09634626330222526
F75L,8e-12,18836.490894898125,-5.999238173623651,0.0991581202714868
F75L,8e-12,19386.5263595222,-5.99914141675354,0.10205194929620631
F75L,8e-12,19952.623149688927,-5.999038930065089,0.10503013177800849
F75L,8e-12,20535.250264571598,-5.99893037447211,0.10809511755522791
F75L,8e-12,21134.89039836661,-5.998815390822635,0.11124942680250244
F75L,8e-12,21752.040340195374,-5.998693598754166,0.11449565197626703
F75L,8e-12,22387.21138568355,-5.998564595430722,0.11783645980777026
F75L,8e-12,23040.929760558614,-5.998427954206649,0.1212745933437213
F75L,8e-12,23713.737056616716,-5.998283223251738,0.12481287403462049
F75L,8e-12,24406.19068041997,-5.998129924035414,0.12845420387208667
F75L,8e-12,25118.864315095976,-5.997967549787542,0.13220156757427462
F75L,8e-12,25852.348395622088,-5.997795563817299,0.13605803482070722
F75L,8e-12,26607.250597988284,-5.997613397752552,0.1400267625359508
F75L,8e-12,27384.19634264381,-5.997420449703004,0.14411099722197146
F75L,8e-12,28183.829312644742,-5.997216082247721,0.1483140773400873
F75L,8e-12,29006.81198693175,-5.996999620403925,0.15263943574035604
F75L,8e-12,29853.826189179817,-5.9967703493739055,0.15709060214021806
F75L,8e-12,30725.573652674695,-5.996527512232738,0.16167120564978046
F75L,8e-12,31622.77660168403,-5.996270307466199,0.1663849773438542
F75L,8e-12,32546.17834980483,-5.995997886335756,0.17123575287994733
F75L,8e-12,33496.54391578302,-5.995709350136522,0.176227475159925
F75L,8e-12,34474.6606573152,-5.995403747292435,0.18136419703434303
F75L,8e-12,35481.33892335782,-5.995080070181677,0.18665008404908287
F75L,8e-12,36517.41272548406,-5.994737251990156,0.19208941722758424
F75L,8e-12,37583.740428844714,-5.994374163158378,0.1976865958923285
F75L,8e-12,38681.20546330552,-5.993989607763488,0.20344614051745114
F75L,8e-12,39810.71705535004,-5.993582319649888,0.20937269561166968
F75L,8e-12,40973.210981354474,-5.993150958357834,0.2154710326267095
F75L,8e-12,42169.650342858564,-5.992694104788984,0.22174605288764979
F75L,8e-12,43401.02636447473,-5.992210256636494,0.22820279053955583
F75L,8e-12,44668.35921509667,-5.99169782359709,0.23484641550418087
F75L,8e-12,45972.69885308759,-5.9911551222441215,0.24168223644236866
F75L,8e-12,47315.125896148435,-5.990580370659275,0.24871570371308366
F75L,8e-12,48696.75251658671,-5.989971682756991,0.25595241232206023
F75L,8e-12,50118.723362727644,-5.9893270622611645,0.263398104851821
F75L,8e-12,51582.216507230994,-5.988644396381543,0.27105867436199893
F75L,8e-12,53088.44442309928,-5.987921449131159,0.27894016724992077
F75L,8e-12,54638.65498818588,-5.9871558542595595,0.2870487860596139
F75L,8e-12,56234.13251903538,-5.986345107801338,0.29539089222558546
F75L,8e-12,57876.19883491255,-5.985486560226609,0.303973008736533
F75L,8e-12,59566.21435290155,-5.984577408124606,0.31280182270398915
F75L,8e-12,61305.579214982594,-5.983614685533466,0.3218841878148192
F75L,8e-12,63095.734448019866,-5.982595254643218,0.3312271266541953
F75L,8e-12,64938.16315762169,-5.981515796161731,0.34083783286981456
F75L,8e-12,66834.39175686204,-5.980372799055623,0.35072367316042635
F75L,8e-12,68785.99123088135,-5.979162549815905,0.3608921890584061
F75L,8e-12,70794.5784384144,-5.977881121101809,0.3713510984813848
F75L,8e-12,72861.81745132341,-5.976524359829392,0.38210829701959087
F75L,8e-12,74989.42093324625,-5.975087874631076,0.39317185892650597
F75L,8e-12,77179.15155850194,-5.973567022696143,0.40455003777498155
F75L,8e-12,79432.82347242888,-5.971956895893445,0.41625126674102286
F75L,8e-12,81752.30379436575,-5.970252306245143,0.42828415846869455
F75L,8e-12,84139.5141645203,-5.968447770656114,0.4406575044708814
F75L,8e-12,86596.43233600735,-5.966537494891148,0.45338027401388203
F75L,8e-12,89125.0938133754,-5.964515356819383,0.4664616124283549
F75L,8e-12,91727.59353897884,-5.962374888781924,0.4799108387902278
F75L,8e-12,94406.08762859325,-5.960109259201296,0.493737442901054
F75L,8e-12,97162.79515771156,-5.957711253349281,0.5079510814988479
F75L,8e-12,100000.00000000097,-5.955173253155762,0.5225615736266229
F75L,8e-12,102920.05271944383,-5.952487216245758,0.5375788950681215
F75L,8e-12,105925.37251772993,-5.949644653988678,0.5530131717692739
F75L,8e-12,109018.44923851384,-5.9466366086531846,0.5688746721455173
F75L,8e-12,112201.84543019746,-5.943453629616277,0.5851737981736359
F75L,8e-12,115478.19846894697,-5.940085748641112,0.6019210751568065
F75L,8e-12,118850.22274370304,-5.9365224542010075,0.6191271400454251
F75L,8e-12,122320.71190499439,-5.932752664850597,0.6368027281873698
F75L,8e-12,125892.541179418,-5.928764701726463,0.6549586583692031
F75L,8e-12,129568.66975170327,-5.92454626001666,0.673605816012735
F75L,8e-12,133352.1432163338,-5.92008437961398,0.6927551343651746
F75L,8e-12,137246.09610075763,-5.915365414920985,0.7124175735233882
F75L,8e-12,141253.7544622769,-5.910375003789063,0.7326040971236785
F75L,8e-12,145378.4385607677,-5.9050980357661516,0.7533256465097872
F75L,8e-12,149623.56560944492,-5.899518619566146,0.7745931121963113
F75L,8e-12,153992.65260595083,-5.893620050057095,0.7964173024160572
F75L,8e-12,158489.31924611304,-5.887384774666161,0.8188089085525994
F75L,8e-12,163117.29092278559,-5.880794359478166,0.8417784672313824
F75L,8e-12,167880.40181225786,-5.8738294550978285,0.8653363188467348
F75L,8e-12,172782.59805078822,-5.86646976243215,0.8894925622916594
F75L,8e-12,177827.94100389423,-5.858693998692885,0.9142570056438704
F75L,8e-12,183020.61063110761,-5.850479863742148,0.9396391125685307
F75L,8e-12,188364.90894898213,-5.84180400702826,0.9656479441898773
F75L,8e-12,193865.26359522287,-5.83264199555394,0.992292096172447
F75L,8e-12,199526.23149689016,-5.822968283042073,1.0195796307731166
F75L,8e-12,205352.5026457169,-5.812756180747686,1.0475180036147038
F75L,8e-12,211348.90398366703,-5.8019778303281075,1.07611398494417
F75L,8e-12,217520.4034019547,-5.790604179301427,1.105373575145562
F75L,8e-12,223872.11385683648,-5.778604959394947,1.135301914312537
F75L,8e-12,230409.29760558717,-5.765948668632467,1.1659031856746291
F75L,8e-12,237137.37056616822,-5.7526025575755835,1.1971805127313622
F75L,8e-12,244061.90680420081,-5.738532620551155,1.22913584995942
F75L,8e-12,251188.64315096088,-5.723703592375937,1.2617698670264264
F75L,8e-12,258523.48395622204,-5.70807895167231,1.2950818264606636
F75L,8e-12,266072.505979884,-5.691620931447331,1.3290694548197548
F75L,8e-12,273841.96342643927,-5.674290537871614,1.3637288074589797
F75L,8e-12,281838.29312644864,-5.656047578280651,1.3990541270807417
F75L,8e-12,290068.11986931873,-5.636850699473724,1.4350376963420963
F75L,8e-12,298538.26189179946,-5.61665743728677,1.4716696849156699
F75L,8e-12,307255.7365267483,-5.595424278691912,1.508937991505534
F75L,8e-12,316227.7660168417,-5.573106737458522,1.5468280814729154
F75L,8e-12,325461.7834980498,-5.549659444788867,1.585322820854462
F75L,8e-12,334965.4391578317,-5.525036255856166,1.6244023077539342
F75L,8e-12,344746.6065731536,-5.499190373750217,1.6640437022309187
F75L,8e-12,354813.3892335798,-5.472074491696615,1.7042210560432192
F75L,8e-12,365174.1272548422,-5.443640955030375,1.7449051437655703
F75L,8e-12,375837.4042884488,-5.41384194371007,1.7860632970633894
F75L,8e-12,386812.054633057,-5.382629676469745,1.8276592441016115
F75L,8e-12,398107.1705535022,-5.349956637406361,1.86965295631108
F75L,8e-12,409732.10981354665,-5.315775825751098,1.9120005049636744
F75L,8e-12,421696.5034285876,-5.280041029059573,1.9546539302526398
F75L,8e-12,434010.26364474936,-5.242707120240557,1.997561125777216
F75L,8e-12,446683.59215096885,-5.20373037815893,2.040665741556947
F75L,8e-12,459726.9885308781,-5.163068831461249,2.0839071088761423
F75L,8e-12,473151.2589614866,-5.120682624674786,2.1272201904219896
F75L,8e-12,486967.5251658694,-5.076534405287804,2.1705355592907463
F75L,8e-12,501187.23362727877,-5.030589730106041,2.213779410502325
F75L,8e-12,515822.16507231235,-4.9828174885327785,2.2568736086741237
F75L,8e-12,530884.4442309953,-4.9331903397229455,2.299735775438048
F75L,8e-12,546386.5498818613,-4.881685160447667,2.34227942004018
F75L,8e-12,562341.3251903565,-4.828283499279783,2.3844141163298644
F75L,8e-12,578761.9883491283,-4.772972032594883,2.426045729011383
F75L,8e-12,595662.1435290184,-4.715743016949316,2.4670766915900577
F75L,8e-12,613055.7921498289,-4.656594732071458,2.5074063378994547
F75L,8e-12,630957.3444802017,-4.59553190794956,2.546931288427322
F75L,8e-12,649381.63157622,-4.532566129290082,2.5855458918941556
F75L,8e-12,668343.9175686237,-4.467716209856594,2.6231427216331333
F75L,8e-12,687859.9123088169,-4.401008529636714,2.6596131253890682
F75L,8e-12,707945.7843841475,-4.332477326718782,2.6948478260236293
F75L,8e-12,728618.1745132377,-4.262164936746972,2.728737569559623
F75L,8e-12,749894.2093324661,-4.1901219723475,2.761173815775641
F75L,8e-12,771791.5155850231,-4.116407435757331,2.792049465425185
F75L,8e-12,794328.2347242925,-4.041088758143751,2.821259616956201
F75L,8e-12,817523.0379436614,-3.9642417602529587,2.848702344549811
F75L,8e-12,841395.141645207,-3.8859505297285,2.8742794882478857
F75L,8e-12,865964.3233600776,-3.806307211882816,2.897897446101642
F75L,8e-12,891250.9381337581,-3.725411711806377,2.919467957519778
F75L,8e-12,917275.9353897927,-3.6433713075428162,2.9389088665583167
F75L,8e-12,944060.8762859369,-3.560300175412348,2.956144853580933
F75L,8e-12,971627.9515771201,-3.4763188302505457,2.9711081236996737
F75L,8e-12,1000000.0000000144,-3.391553485343698,2.983739040755613
F75L,8e-12,1029200.527194443,-3.3061353382892618,2.9939866961058903
F75L,8e-12,1059253.7251773044,-3.220199790373074,3.001809402230363
F75L,8e-12,1090184.4923851436,-3.1338856094485337,3.007175102570992
F75L,8e-12,1122018.4543019799,-3.047334046307349,3.0100616899658803
F75L,8e-12,1154781.984689475,-2.9606879167848748,3.010457227983507
F75L,8e-12,1188502.2274370359,-2.874090662029888,3.0083600710138922
F75L,8e-12,1223207.1190499496,-2.7876853998906883,3.003778880814624
F75L,8e-12,1258925.4117941859,-2.7016139809032222,2.996732539271756
F75L,8e-12,1295686.6975170388,-2.6160160620592046,2.987249959009115
F75L,8e-12,1333521.432163344,-2.531028210963629,2.9753697952925604
F75L,8e-12,1372460.9610075825,-2.4467830525965724,2.96114006461563
F75L,8e-12,1412537.5446227754,-2.363408469698859,2.944617676902184
F75L,8e-12,1453784.3856076836,-2.2810268664346465,2.925867889606743
F75L,8e-12,1496235.6560944559,-2.199754503988894,2.9049636934316263
F75L,8e-12,1539926.526059515,-2.119700914626197,2.881985139999008
F75L,8e-12,1584893.1924611374,-2.0409683995498926,2.857018622743465
F75L,8e-12,1631172.909227863,-1.963651613768682,2.8301561223984613
F75L,8e-12,1678804.0181225857,-1.8878372399585932,2.8014944288550288
F75L,8e-12,1727825.9805078898,-1.8136037510256207,2.771134350554922
F75L,8e-12,1778279.41003895,-1.7410212601753159,2.739179922603268
F75L,8e-12,1830206.106311084,-1.6701514554663943,2.705737623864044
F75L,8e-12,1883649.0894898295,-1.6010476145779697,2.6709156124537277
F75L,8e-12,1938652.6359522373,-1.5337546947337453,2.634822988310641
F75L,8e-12,1995262.3149689105,-1.4683094915866515,2.5975690902304462
F75L,8e-12,2053525.026457178,-1.404740860302307,2.5592628336916756
F75L,8e-12,2113489.0398366796,-1.3430699915706936,2.520012094578588
F75L,8e-12,2175204.0340195564,-1.2833107351265567,2.4799231428595663
F75L,8e-12,2238721.1385683743,-1.2254699631165562,2.439100129000389
F75L,8e-12,2304092.9760558815,-1.1695479657035945,2.397644624771317
F75L,8e-12,2371373.705661692,-1.1155388717506864,2.355655219364257
F75L,8e-12,2440619.0680420185,-1.0634310874178032,2.3132271704539047
