candidate,index,condition,numerical_usable,terminal_supported,out_v,error_v,gain,band_min_magnitude,band_max_magnitude,bandwidth_hz,current_a,power_w,dc_ac_current_pass,sine_thd_fraction,sine_gain,sine_stationary,sine_min_v,sine_max_v,all_assessed_pass,forecast_v,realization_sha256,attempt_sha256
R75,1332,nominal,True,True,0.5088872496022686,0.00888724960226861,-5.924768848678761,5.924722165557412,5.924768853551096,25184476.247345325,7.36668675057353e-05,7.366370152141654e-05,True,,,,,,True,0.509263197358629,6a85389c667517ee7d5ee30e4acadad149efbc948d31188ae913b67ce854f023,8c17d88a48b0dc7beb1158faeb035999b8d75a0014d9062b6468ad41d1177fad
R75,1332,supply_097,True,True,0.4812348863902073,-0.018765113609792716,-5.918079993443817,5.918033339545385,5.9180799983139085,25178167.391139034,7.331475634540902e-05,7.111231691534868e-05,True,,,,,,True,0.4816163711689623,6a85389c667517ee7d5ee30e4acadad149efbc948d31188ae913b67ce854f023,5fd58253e71fbcf547feb95255c7ef903d3eadfe86dc8e78bc828332ef1f9df0
R75,1333,nominal,True,True,0.5043723752181596,0.004372375218159585,-5.962450004199553,5.96240302653477,5.962450009103269,25185077.674837045,7.434411964844781e-05,7.434091278914648e-05,True,,,,,,True,0.5047182274961234,85b237cb6e770affcc683742b250c122db3a14e74aefd44a9ed97e1f0d4988bb,b2fbc5c72d17b90549a015211a942e4a5f827693bf1a70ec501f6b2b4517c0f8
R75,1333,supply_097,True,True,0.47672513006141476,-0.02327486993858524,-5.955625973932174,5.955579027534467,5.955625978833439,25179069.921221986,7.399124041318288e-05,7.176846803774298e-05,True,,,,,,True,0.47707140130645664,85b237cb6e770affcc683742b250c122db3a14e74aefd44a9ed97e1f0d4988bb,0c07a3a433ef6310898b47a1e249cb44bf7e6c3a6300ad16a93405bce343d92c
R75,1334,nominal,True,True,0.5010560877457564,0.0010560877457563844,-5.9903382805049805,5.990291084933179,5.990338285431892,25185544.111721363,7.484157636857187e-05,7.483834048372591e-05,True,,,,,,True,0.5013977355154713,b902902051f509c5eeeb6fecf8b09ca96d1f9c58aa3370e12cb7c2fe96e3bbc6,ca71b193367a6bce21f34e769fb871e1eb473a37f2dc979706c2d1ba6cd5a097
R75,1334,supply_097,True,True,0.47341265769281976,-0.02658734230718024,-5.983410253328564,5.983363090648179,5.983410258252859,25179775.76358164,7.448812460884381e-05,7.225041842325951e-05,False,,,,,,False,0.47375090932580455,b902902051f509c5eeeb6fecf8b09ca96d1f9c58aa3370e12cb7c2fe96e3bbc6,3908075d992d188c26c1f48f95569d4e9e80c5b785906e0d3e36a7f7f188d624
R75,1335,nominal,True,True,0.4807499936681394,-0.01925000633186058,-6.161082111324902,6.1610335847718325,6.1610821163931115,25189117.14377486,7.788754704317121e-05,7.788414811982229e-05,True,,,,,,True,0.48129831281571406,ac6b068179eb0dd716cd8ae46b2fdf40e6cbaa163082735ce214e8d749a33319,59177552cd9c167bf509061cbfdc04a22d5840e72f7973dd89a597ec3d82d4eb
R75,1335,supply_097,True,True,0.4531310625579164,-0.04686893744208359,-6.153415555393272,6.153367074118131,6.153415560457593,25185206.73461869,7.753041904075001e-05,7.520129075587146e-05,False,,,,,,False,0.4536514866260473,ac6b068179eb0dd716cd8ae46b2fdf40e6cbaa163082735ce214e8d749a33319,26bf8d71d32e0484ad93e0618c7c2d72fa8bfd1e008caacbabfadf19fdc1332e
R75,1336,nominal,True,True,0.5059928400619845,0.005992840061984528,-5.9493511141808355,5.949304239099808,5.94935111907338,25184926.765945073,7.410102976281115e-05,7.409784451916916e-05,True,,,,,,True,0.5065504593248454,84ce11bf68d6cc5e21fa0066bdf7cb6c5cd9dc8fd102564ee4c906a7a252a516,ebd9e22f2f1cae8687ed33431b91a5376daea13490c88ae239a819b6cd45f159
R75,1336,supply_097,True,True,0.4783438217797078,-0.0216561782202922,-5.94257445113948,5.9425276065955925,5.9425744560296465,25178809.470632784,7.374841662245051e-05,7.153294932090557e-05,True,,,,,,True,0.4789036331351787,84ce11bf68d6cc5e21fa0066bdf7cb6c5cd9dc8fd102564ee4c906a7a252a516,2801db5af1bef451be3fc7a0eb5b3e2c1fcf1cb6379c573dce77098aabb0d209
R75,1337,nominal,True,True,0.5167349289387644,0.016734928938764382,-5.855403031415205,5.855356891201675,5.855403036229964,25183525.980386984,7.24896929428231e-05,7.248659040928872e-05,True,,,,,,True,0.5174013986789978,4c8e1f42cd0cb12a50d780e632f27797a13ad0f079de0b32f7766bdc17198065,a5148ccfae9b4409eeea05ce89f4d0a82817ad300f3d07ddb0da3d837ad30428
R75,1337,supply_097,True,True,0.48907372390894477,-0.010926276091055231,-5.848935278620608,5.848889164515855,5.84893528343344,25176769.66004501,7.213890872996819e-05,6.997180431299161e-05,True,,,,,,True,0.4897545724893311,4c8e1f42cd0cb12a50d780e632f27797a13ad0f079de0b32f7766bdc17198065,56a65b1652ea7016b4fabe83e9b76eed01699798f2b74bee3fed8ab059839b3b
R75,1338,nominal,True,True,0.500542896486098,0.0005428964860979546,-5.992063768367572,5.992016559602234,5.992063773296018,25185644.34396324,7.491856443834156e-05,7.491532005983584e-05,True,,,,,,True,0.5012073256642435,76ab5f1f3e038faf728700bf6aed6d11024c0fc42597a5fbc3929ec1c010d3b6,4d170b759021bf13d8c6dc980974849368e65eefc46842d2c09eed7de0246a85
R75,1338,supply_097,True,True,0.4728999947974753,-0.027100005202524702,-5.985120017269612,5.985072841681203,5.985120022195411,25179923.192314856,7.456503338421858e-05,7.232501192891822e-05,False,,,,,,False,0.4735604994745768,76ab5f1f3e038faf728700bf6aed6d11024c0fc42597a5fbc3929ec1c010d3b6,1274bb0ce731fb248f1c64f2a4a640d8a47a28f0c3a7ad1501c83def7e66e5f4
R75,1339,nominal,True,True,0.5099623173763713,0.009962317376371321,-5.911247371980615,5.911200795106314,5.911247376841803,25184401.639164276,7.350561251022461e-05,7.350245066679829e-05,True,,,,,,True,0.5108571477972969,757ad135ecfba13ff25ca975eb53983a5c80ef8cd910fe824cad3f88fcae7535,ce87743b86c24cb4e94babe5734418b0764c32d999f54f89a525fd788df3fb79
R75,1339,supply_097,True,True,0.4823086460414005,-0.0176913539585995,-5.904590750947088,5.904544202905727,5.904590755806073,25178040.087004572,7.315369765672125e-05,7.095609384835085e-05,True,,,,,,True,0.4832103216076301,757ad135ecfba13ff25ca975eb53983a5c80ef8cd910fe824cad3f88fcae7535,e8b3b8a1691027ddcdc1824bd89f58793acca14b06c4c1e95ac654520bcd62f4
R75,1340,nominal,True,True,0.513704110447704,0.013704110447704032,-5.8787474879994175,5.878701165380283,5.878747492833628,25183927.71539575,7.294433180326466e-05,7.294120073074476e-05,True,,,,,,True,0.5147364746388077,c2212cdde8eeeec856b7eae8cce98c7180ab017aa1aadf50015795c7309cadd5,abaaf566e4592bafe113ed46d2546fa13f3905d3302b9a7752a76142e776bf20
R75,1340,supply_097,True,True,0.486046215991818,-0.01395378400818198,-5.872197465707231,5.872151170389258,5.872197470539393,25177345.709386397,7.259305073686482e-05,7.041229523677995e-05,True,,,,,,True,0.48708964844914093,c2212cdde8eeeec856b7eae8cce98c7180ab017aa1aadf50015795c7309cadd5,747d962cddeaa28f311d54fda02ac15f3952f80d7d0e7920549f51a95c6d921d
R75,1341,nominal,True,True,0.520948747565778,0.020948747565778025,-5.819036992589128,5.818991137204973,5.819036997373535,25183077.23989636,7.185759906486855e-05,7.185453550469824e-05,True,,,,,,True,0.521797973558109,acd9fd7d58594be99a6f14608d1d27824e62030319cbe5b00b9e363159f20e9c,757a582996641a9c8135067a5c9bbca4469ede762dfdbe21a6e21e084a4f93dc
R75,1341,supply_097,True,True,0.49328293068286827,-0.00671706931713173,-5.8126792495087285,5.812633418748873,5.812679254291356,25176111.331305124,7.150750701010818e-05,6.93593812662746e-05,True,,,,,,True,0.49415114736844223,acd9fd7d58594be99a6f14608d1d27824e62030319cbe5b00b9e363159f20e9c,5aa0475b040117d51b95e72272f2ea3fb24a6ab2d8a0dd30c7baa394fd81f915
R75,1342,nominal,True,True,0.4981963386207114,-0.0018036613792886125,-6.01302664170737,6.012979269254361,6.013026646653045,25186025.6218073,7.527054725924151e-05,7.526728810752755e-05,True,,,,,,True,0.49880512521825454,2d5baedfc2509fb7b24b7dac4dae37dd8a114189f8bf16fa8511a5a8ca2e3845,b4964f9c628725fca892fbe7f96f4e4de2ecaebf301545c53be82e54cdcb597c
R75,1342,supply_097,True,True,0.4705562390030915,-0.029443760996908486,-6.006004852614266,6.005957514566146,6.00600485755717,25180483.69461658,7.49165957155058e-05,7.266601353314243e-05,False,,,,,,False,0.4711582990285878,2d5baedfc2509fb7b24b7dac4dae37dd8a114189f8bf16fa8511a5a8ca2e3845,0c7f079109e57557c7d0df8418aef0590ddee18633b661fb5c8208995e502c45
R75,1343,nominal,True,True,0.500353726256249,0.00035372625624896514,-5.995697098735048,5.995649861157675,5.995697103666647,25185591.542854384,7.494694549883133e-05,7.494369685197808e-05,True,,,,,,True,0.5004637912477828,8689f2b75f8ea2def46832b60328c0b7df01d21e05a063490b1e09c7066d7faa,caa678e0538e5551042c4e649ffca759dc61d68df282980ac3453121b6fe52ee
R75,1343,supply_097,True,True,0.47271104658416263,-0.02728895341583737,-5.9887482228256514,5.988701018471039,5.988748227754599,25179874.74395248,7.459338113109472e-05,7.235250521501253e-05,False,,,,,,False,0.4728169650581161,8689f2b75f8ea2def46832b60328c0b7df01d21e05a063490b1e09c7066d7faa,80e7887d16f37ff21cb00d2169fd628c5814b8b6006bb48b677a55916d6aeed3
R75,1344,nominal,True,True,0.4902902172913846,-0.009709782708615389,-6.077300537151108,6.07725266330238,6.077300542150402,25187276.709880702,7.64565103355491e-05,7.64531751353937e-05,True,,,,,,True,0.49082642369966967,ee957b4dbe6d44483b30890d22810f2f8b836fd1d7f9097bd2e56079e7395021,1324c09938e36c5c5343d33a81d9407dfc727157557e31601f8c40407fa0449f
R75,1344,supply_097,True,True,0.46265940516974174,-0.037340594830258256,-6.0700061226577375,6.069958287730766,6.070006127653797,25182415.27616973,7.610116510410807e-05,7.381497428971219e-05,False,,,,,,False,0.4631795975100029,ee957b4dbe6d44483b30890d22810f2f8b836fd1d7f9097bd2e56079e7395021,dc25af81cd3b4deea96bfc80faac47c4524b2b0e5c0236d8801f25e15f66f4b1
R75,1345,nominal,True,True,0.49557440087509164,-0.004425599124908364,-6.034615013535566,6.034567472581024,6.034615018499229,25186425.177071698,7.566385144719619e-05,7.566056782136755e-05,True,,,,,,True,0.4961569174591454,f37059d7f763174d93775fea29a4f4ffa841a467551a9643db2f14d5f2daf0e8,2d2a1c3b59a0130d9506f8d2ade6d2d960e8d8f4216c8509a390fb43a3c13cdc
R75,1345,supply_097,True,True,0.46793736200063946,-0.032062637999360544,-6.027505490639443,6.027457985507986,6.027505495600191,25181096.910331048,7.530944059924549e-05,7.304705005023268e-05,False,,,,,,False,0.4685100912694787,f37059d7f763174d93775fea29a4f4ffa841a467551a9643db2f14d5f2daf0e8,8a813bd96f57d64b0e8ffc1e368f809bc9ed4f60a4930e36cee726f8957cee1e
R75,1346,nominal,True,True,0.49844822956655593,-0.0015517704334440663,-6.013969940700411,6.013922560560783,6.013969945646729,25185961.081408143,7.523275272925055e-05,7.522950120253719e-05,True,,,,,,True,0.49876928649779495,d86a63e8201daf312748a1d7df515605b0ad455f638463729dd60e89d49831a0,8c4ae787252fe25a466cbaae4590ba7d052d12593ee17fe3164c287f0ff7c571
R75,1346,supply_097,True,True,0.4708079162356047,-0.029192083764395305,-6.006955490443548,6.00690814452892,6.006955495387114,25180389.147143926,7.487883326054854e-05,7.262939115023494e-05,False,,,,,,False,0.4711224603081282,d86a63e8201daf312748a1d7df515605b0ad455f638463729dd60e89d49831a0,af85a922875d0ecca952a2d642c5b8d457eb98fb8d2674be64a1cfe657bf6c2a
R75,1347,nominal,True,True,0.48641248890350147,-0.013587511096498528,-6.113620797885384,6.113572640548275,6.113620802914574,25187943.643018577,7.703816811155602e-05,7.703480853296079e-05,True,,,,,,True,0.4866353896659555,589901bf97d8f21d03ea36a57d9a7dae45bfea0fde3edeff5d8280bf184cd794,79308f34de66b9c8b681099a4b30a82263ffdbd63579a6a018a9be0932e2767b
R75,1347,supply_097,True,True,0.45878648863559884,-0.041213511364401156,-6.106180477760477,6.106132361755621,6.106180482786185,25183439.469664026,7.668210084080905e-05,7.437845907101015e-05,False,,,,,,False,0.45898856347628875,589901bf97d8f21d03ea36a57d9a7dae45bfea0fde3edeff5d8280bf184cd794,e0ea5e7823221634739c54a48d05f84704c66722c7826e1aeca53a892e755c5a
R75,1348,nominal,True,True,0.4895155263711064,-0.010484473628893598,-6.081808054254253,6.08176014549838,6.081808059257384,25187427.436080705,7.657272427906883e-05,7.656937837772663e-05,True,,,,,,True,0.49020319759990333,95cba8900ab057560370cb8016293c17ddfb3cb8bacee950e365d9f2cfbb3dc7,beadaf31a8ce569da7de438bf2373c6a70b539c79b1a4dc04b12cffdb41a165e
R75,1348,supply_097,True,True,0.46188559564923165,-0.03811440435076835,-6.074485913862917,6.0744380445323065,6.074485918862762,25182644.54530605,7.621724678525859e-05,7.392756343560667e-05,False,,,,,,False,0.4625563714102366,95cba8900ab057560370cb8016293c17ddfb3cb8bacee950e365d9f2cfbb3dc7,151ee437b03b56b2376860ae4d7f210abd85b1a91c9118d57cd959fd59aa651c
R75,1349,nominal,True,True,0.5023187589052747,0.002318758905274665,-5.979554245148119,5.979507133674085,5.979554250066239,25185316.833228685,7.465217945286865e-05,7.464894970458514e-05,True,,,,,,True,0.5024471749716451,4e2349e33040ddde8ba2a54ee40d3118067be54042d277a33edece1e31f67f4e,64c4d8b52c1c5dbe5837f05a254010a489dd7325c93b8570bd52e3b8e88e8523
R75,1349,supply_097,True,True,0.4746738267377128,-0.0253261732622872,-5.972667584870447,5.972620505633856,5.972667589786017,25179453.52413659,7.4298953110389e-05,7.206692781034386e-05,False,,,,,,False,0.4748003487819784,4e2349e33040ddde8ba2a54ee40d3118067be54042d277a33edece1e31f67f4e,d51af5101dc38b0582d42ab7a45aa0b7fdf5c7832fd9485c64c969e22f8aaaea
R75,1350,nominal,True,True,0.5098638755360545,0.0098638755360545,-5.914425479221164,5.914378877278925,5.914425484084888,25184395.49300871,7.352037170078213e-05,7.351721311479779e-05,True,,,,,,True,0.5105462079646068,446c621d61190173d0bcbc64c32c80be794731ce80d493fbd58366d1a493302e,93f306a83ef30f87205f7696aada533e1357aca1e0939f1164a7afb4347741ba
R75,1350,supply_097,True,True,0.4822103782045296,-0.01778962179547039,-5.907765124259153,5.907718551154886,5.907765129120672,25178032.90625579,7.316843073815454e-05,7.09703880226491e-05,True,,,,,,True,0.4828993817749401,446c621d61190173d0bcbc64c32c80be794731ce80d493fbd58366d1a493302e,a62e76b981ff842d9cc86defa68e47812c34437dfd304d281c78bc0e37a905f3
R75,1351,nominal,True,True,0.5043130598091978,0.004313059809197828,-5.962355131850317,5.9623081547847825,5.962355136754186,25185033.13446308,7.435302959846747e-05,7.434981540252194e-05,True,,,,,,True,0.5044133789965668,ca94456d7bafb30c4d194ca69d887edb325c4804698ce7ec4bbeb9b2a755f520,770d7b97d0ee6c8fb5a65fc195a89c59f6a2fb03c9cc929c758347c769a8cb86
R75,1351,supply_097,True,True,0.476665819465747,-0.023334180534253013,-5.9555309575149735,5.9554840117314765,5.955530962416391,25179028.429717675,7.400014963938985e-05,7.177710305167535e-05,True,,,,,,True,0.47676655280690006,ca94456d7bafb30c4d194ca69d887edb325c4804698ce7ec4bbeb9b2a755f520,d235f5b581d2709ae77080735140df8df5b08b1171c34e5045de42255b3e8231
R75,1352,nominal,True,True,0.4908744315283197,-0.009125568471680279,-6.073130875767253,6.073083034258471,6.073130880763132,25187146.135317676,7.63688770546917e-05,7.63655462801059e-05,True,,,,,,True,0.4912877942418513,ccb2d58b7a5770a4a2b8b7e720b93e7a1bef4b50d54d225c7cf13490c0d0066f,654920dc7ef66a22d0e4d0620b5a739d34c8486f8ba45abeac8d537781bc11e1
R75,1352,supply_097,True,True,0.46324291558913017,-0.036757084410869834,-6.065858044633557,6.065810241664444,6.0658580496262395,25182227.56619362,7.601363743648082e-05,7.373007661085431e-05,False,,,,,,False,0.4636409680521846,ccb2d58b7a5770a4a2b8b7e720b93e7a1bef4b50d54d225c7cf13490c0d0066f,8da1c93e4d92898b1a87febfc02d51b0eaad928bb40e893b43eb89d73904d140
R75,1353,nominal,True,True,0.4880037819857846,-0.01199621801421541,-6.095316066208526,6.095268051790771,6.0953160712230865,25187609.28824967,7.679950096574458e-05,7.679613697670284e-05,True,,,,,,True,0.4882966108360754,7e3394282f2b3b6196b12a3cc87207a3df7193056afbb67cc1af1908d4810d46,b288f6ee66a8d5cf937a417a3be790192efb13a765dd73c9a8f79c549f3e31d9
R75,1353,supply_097,True,True,0.4603756389102797,-0.039624361089720284,-6.087939641910623,6.08789166782899,6.087939646921804,25182962.74453724,7.64437552270981e-05,7.414725958497207e-05,False,,,,,,False,0.46064978464640866,7e3394282f2b3b6196b12a3cc87207a3df7193056afbb67cc1af1908d4810d46,be1b1dda7c12d5fb0ee565fcc9b08d7272b0ec347cd27cd411fc53c9383423f0
R75,1354,nominal,True,True,0.5090113187106042,0.009011318710604233,-5.920247873666012,5.920201226064727,5.920247878534902,25184441.02325688,7.364827556594248e-05,7.36451002531502e-05,True,,,,,,True,0.5095243810080836,5a4f034cdce1e13ea72868d3e91747bd6f3b87c3889ca1aa27c54506252778f9,e52ad1807d2d55100c674a285b106c96857aaec0fe9f2b890f354b38eedbd744
R75,1354,supply_097,True,True,0.48135868234914003,-0.018641317650859968,-5.913565115288872,5.913518496878167,5.913565120155521,25178132.635281302,7.329620539037963e-05,7.109431366122107e-05,True,,,,,,True,0.4818775548184169,5a4f034cdce1e13ea72868d3e91747bd6f3b87c3889ca1aa27c54506252778f9,d07ea7eb77a669dc28ca2b2b219511cc286da4e864b83bc79e43da6cb1866d65
R75,1355,nominal,True,True,0.4960951183470923,-0.003904881652907699,-6.029455076830658,6.029407575820488,6.029455081790475,25186231.652839933,7.558576382065094e-05,7.558247258108826e-05,True,,,,,,True,0.49628236494505634,642fcce1b051fdd1bf1b43784aaa44fd74ba299a153770894a56f0f5b553b6b1,39792cbcd883a9b833442d658efa8787cf5dfe503413d65157f428df6f9930cb
R75,1355,supply_097,True,True,0.46845734585304877,-0.03154265414695123,-6.022366563228929,6.022319097718957,6.022366568185863,25180856.932724252,7.523146305941216e-05,7.297140461088647e-05,False,,,,,,False,0.4686355387553896,642fcce1b051fdd1bf1b43784aaa44fd74ba299a153770894a56f0f5b553b6b1,91290491381ea2877b03072d797086ef255b96b8c92bc9388f4130d4a54712e1
R75,1356,nominal,True,True,0.48024266282858413,-0.019757337171415867,-6.162992721473643,6.162944180045726,6.162992726543861,25189149.050762683,7.796367228518187e-05,7.796025597685735e-05,True,,,,,,True,0.4805784958776747,3710aa25dc47a76fba97104900a57b3b1522250f420d2a57c2d94b0bd343ad8e,432443720de8d3acdd1b793e85251b013bdd84c6d857a2709e234e2b44a487b2
R75,1356,supply_097,True,True,0.4526242299733328,-0.04737577002666721,-6.155308368228978,6.155259872440251,6.15530837329527,25185297.639746442,7.760646951955784e-05,7.527504329964913e-05,False,,,,,,False,0.45293166968800797,3710aa25dc47a76fba97104900a57b3b1522250f420d2a57c2d94b0bd343ad8e,1a34039c615736ae261b776e70425eb0773ee004760c94c1750e745c75d2eab8
R75,1357,nominal,True,True,0.49363815220632606,-0.006361847793673936,-6.049383720187025,6.049336063811005,6.049383725163361,25186649.513499472,7.595431771425252e-05,7.595100557689096e-05,True,,,,,,True,0.49391563743651984,aff7c827854b8e02dd16d6638df864885e13246283af8da82d36d44fe18efc6e,abcb29c9d1e2898ce3fb9fef5f65146c9c339122e08792f9689c4f2425baa08f
R75,1357,supply_097,True,True,0.46600328530487667,-0.03399671469512333,-6.042210354608504,6.042162735136019,6.042210359581813,25181485.333744038,7.559958093633665e-05,7.3328459303882e-05,False,,,,,,False,0.4662688112468531,aff7c827854b8e02dd16d6638df864885e13246283af8da82d36d44fe18efc6e,70fc6e4848504d609efbc67a37723e4e8acfc22483c3a382afb6936a01f96ce6
R75,1358,nominal,True,True,0.49872387401517415,-0.0012761259848258488,-6.0096704298879935,6.009623083495914,6.009670434830861,25185927.39203494,7.519141288529161e-05,7.518815939660914e-05,True,,,,,,True,0.49919690778473913,d0aaa796256fda9bf3ab8b796e391d409e451b19a7870113e16af18fbad1fc97,fc05f2f881c30feca7f7bd429fb7ee4ad474fe72b4d0097acc3d0dfb4ee8585b
R75,1358,supply_097,True,True,0.47108317860810955,-0.028916821391890446,-6.0026659365905,6.002618624297219,6.002665941530628,25180339.905246742,7.483755074933573e-05,7.258934524596778e-05,False,,,,,,False,0.4715500815950724,d0aaa796256fda9bf3ab8b796e391d409e451b19a7870113e16af18fbad1fc97,49ecca511df9eaeb8474679a5ed96ef326bee371870e9f695a48d11ac5d8ef66
R75,1359,nominal,True,True,0.5064841759539228,0.0064841759539228105,-5.9465392084385424,5.94649235520559,5.946539213328688,25184849.149388473,7.402732283268647e-05,7.402414438174188e-05,True,,,,,,True,0.50693085713503,410a947a31718704b7efa1c213c905926c118521102943f5ac25aed53bb89284,511016993df9bf2108dcb84af1bece16e1ffce44ff1a5f0502587817562b1673
R75,1359,supply_097,True,True,0.47883463346269045,-0.02116536653730955,-5.93977688476749,5.939730061830714,5.939776889655285,25178694.933404393,7.367478836327353e-05,7.146153630787624e-05,True,,,,,,True,0.4792840309453633,410a947a31718704b7efa1c213c905926c118521102943f5ac25aed53bb89284,468db9e10395544bcc850416174e7f58ed535fe996fd216c740dec88bd3398e1
R75,1360,nominal,True,True,0.49210225033812605,-0.007897749661873954,-6.056911287856085,6.056863573453399,6.056911292838846,25186973.396975838,7.618472340689809e-05,7.618139006393965e-05,True,,,,,,True,0.49295142225259714,c9a1add67c710642aa091a3a67ad74b1cf5c67369d18eb9422bbe4d1e829b7ee,b92c13fc3e4bc89579a3e44eb673d571fe889b5dc8a3f3207823cade81d1a2df
R75,1360,supply_097,True,True,0.46446909415929494,-0.03553090584070506,-6.049684727047767,6.0496370505389025,6.0496847320274,25181963.557974316,7.582972991289611e-05,7.35516838287256e-05,False,,,,,,False,0.4653045960629304,c9a1add67c710642aa091a3a67ad74b1cf5c67369d18eb9422bbe4d1e829b7ee,f08415e9bab98443d09811ce9b32fdac3e2898514c2a6f3a210505849ed1b37b
R75,1361,nominal,True,True,0.4992809091370224,-0.0007190908629776116,-6.006496826567996,6.006449504923201,6.006496831508039,25185865.901739925,7.510784469806292e-05,7.510460193386597e-05,True,,,,,,True,0.4997603042451237,0957ebad0a851029428c3487c871e494c49af012469dc50291b42deb6d1d9498,cb0d82027e51a94fa7939badac4903a1d320f08ba6034951cde6892e6795932c
R75,1361,supply_097,True,True,0.4716396331495579,-0.028360366850442076,-5.999509203765329,5.999461915917171,5.999509208702662,25180231.905240234,7.475406968889793e-05,7.250837873263036e-05,False,,,,,,False,0.47211347805545695,0957ebad0a851029428c3487c871e494c49af012469dc50291b42deb6d1d9498,17bd99321f2a4f2a6a7d2a28c6b36a8aa665f90a6dd1b03d1c332be8ebb89607
R75,1362,nominal,True,True,0.5084082105940612,0.00840821059406116,-5.922259622610888,5.922212959509988,5.922259627481646,25184528.200319726,7.373875713444489e-05,7.37355694601922e-05,True,,,,,,True,0.5091228368194005,8dd87c3dbe0f2ec6adf1b537ff6fbc51d067cde858fc93ec799ffc922395888a,16c3c5fcb47b8bfc3681919329419d7aa89d881dea4e71579d3db30ca46a40d7
R75,1362,supply_097,True,True,0.48075615905038266,-0.01924384094961734,-5.915560750094291,5.915514116473543,5.915560754962779,25178266.646783937,7.338659918776519e-05,7.118198398627192e-05,True,,,,,,True,0.4814760106297338,8dd87c3dbe0f2ec6adf1b537ff6fbc51d067cde858fc93ec799ffc922395888a,427639f1ccaf8a76813e1d6d40ff78b1c8b995c4df62d8693848ba357a0b2a62
R75,1363,nominal,True,True,0.504296259602568,0.0042962596025679645,-5.957163891944218,5.957116956123627,5.957163896843839,25185124.10723907,7.435555746680162e-05,7.435233885116816e-05,True,,,,,,True,0.5052638813040833,6d669506b7b24b8a33ef46c06a6740719a52f4c358d099e095e9a54b4bfc53b2,e67c5e3c669f95e29198e6f442b95c569d1cbcf7ab7c9f6c083cb7275bb18d98
R75,1363,supply_097,True,True,0.47664893068765973,-0.023351069312340267,-5.950339900487964,5.950292996047366,5.950339905385122,25179139.847851466,7.400269079042916e-05,7.17795637905924e-05,True,,,,,,True,0.47761705511441654,6d669506b7b24b8a33ef46c06a6740719a52f4c358d099e095e9a54b4bfc53b2,c829dbf3cdc33c1291fa092d0f3ca639053411706098b5767732a72800959095
R75,1364,nominal,True,True,0.5073396585700285,0.0073396585700284955,-5.930424898681743,5.9303781719023085,5.930424903559235,25184702.486158125,7.389904218299228e-05,7.389584633162907e-05,True,,,,,,True,0.5082955117653635,664eb7d3a07a53e971757b708bfadda0c62b09584f09eb34c5f40690ca98f563,1a656502962821a01c35a6e8ca2e3b9e6701ae894fb9d0d702c9fa0144a78831
R75,1364,supply_097,True,True,0.47968881603011804,-0.020311183969881963,-5.923694018023463,5.923647321229381,5.923694022898635,25178514.161298044,7.354670279615286e-05,7.133727680933725e-05,True,,,,,,True,0.48064868557569673,664eb7d3a07a53e971757b708bfadda0c62b09584f09eb34c5f40690ca98f563,c065f4c0187f8d03678418d1c1da25a16013717e5fd624aeb6cad594882fad0b
R75,1365,nominal,True,True,0.49467695109174153,-0.005323048908258465,-6.037832449071203,6.03778488362788,6.037832454037596,25186645.839052673,7.57984794171801e-05,7.579518418424735e-05,True,,,,,,True,0.4958959296377178,92ac8150e53b9a1dd18c359dd4a5bed179eaf5da91514acca4a13060f0b77697,e5673b2c03851c79fb83cdfbdd1d077e43439e460d39fed254b2985133f7db80
R75,1365,supply_097,True,True,0.46704089276034416,-0.03295910723965584,-6.0306923676469095,6.030644838605203,6.030692372610325,25181409.769365378,7.544392142168785e-05,7.317748551439887e-05,False,,,,,,False,0.46824910344805104,92ac8150e53b9a1dd18c359dd4a5bed179eaf5da91514acca4a13060f0b77697,968fd95ea00075e5253b980c80df2824ef2cdeedacc83ae7a8bc7ec02206a924
R75,1366,nominal,True,True,0.5080754512680093,0.008075451268009348,-5.927894090855155,5.927847383448068,5.927894095730453,25184554.923968654,7.378866209153396e-05,7.378547717334122e-05,True,,,,,,True,0.5085699015177464,a0ee082c6634cf7c2e68606e290f9e492668d0ea3fd3fe149eb0bf2a6797c2d1,c2a636ec1eeff2b8338c45e4009d1a86a5c8371424ec41ae9dc5cc5547eac371
R75,1366,supply_097,True,True,0.4804238574351599,-0.019576142564840082,-5.921184190394365,5.921137512592184,5.921184195267382,25178306.629142784,7.343643546008087e-05,7.123032779359657e-05,True,,,,,,True,0.48092307532807965,a0ee082c6634cf7c2e68606e290f9e492668d0ea3fd3fe149eb0bf2a6797c2d1,6e806ab7bc72bdfa999a9bad821c55e80cbccf110a3528165c88c737d6177531
R75,1367,nominal,True,True,0.502035623329182,0.002035623329181946,-5.985682859319722,5.985635699961142,5.985682864242402,25185432.5322916,7.469462114586437e-05,7.469140531192646e-05,True,,,,,,True,0.5022360505211813,dcbe00e404a6e1410d607e7e6a4c730aedf13f449b5dc659b14fb413341d4483,8dd1d6ea5cff024db04fc5775b33274fd9d5dc43eba78bdaf9d5d4defc52f76c
