candidate,frequency_hz,observed_input_psd_v2_per_hz,series_input_input_psd_v2_per_hz,output_load_input_psd_v2_per_hz,drain_resistor_input_psd_v2_per_hz,feedback_resistor_input_psd_v2_per_hz,selected_passives_input_psd_v2_per_hz,unassigned_input_psd_v2_per_hz,incoherent_feedback_input_psd_v2_per_hz,feedback_cross_input_psd_v2_per_hz
R75,718207.6058301893,3.877417655033594e-17,1.6567788e-17,1.7373941658501252e-19,2.6058860148552755e-18,0.0,1.9347413431440285e-17,1.9426763118895658e-17,0.0,0.0
R75,728618.1745132467,3.8732492213339975e-17,1.6567788e-17,1.7373941763330702e-19,2.605886030578455e-18,0.0,1.934741344821176e-17,1.9385078765128215e-17,0.0,0.0
R75,739179.646555479,3.869143007801966e-17,1.6567788e-17,1.7373941874354054e-19,2.6058860472306463e-18,0.0,1.9347413465974187e-17,1.934401661204547e-17,0.0,0.0
R75,749894.2093324756,3.865092731285695e-17,1.6567788e-17,1.7373941985382907e-19,2.6058860638836625e-18,0.0,1.9347413483737492e-17,1.930351382911946e-17,0.0,0.0
R75,760764.0819262902,3.861103138029789e-17,1.6567788e-17,1.737394210299016e-19,2.6058860815233608e-18,0.0,1.934741350255326e-17,1.9263617877744627e-17,0.0,0.0
R75,771791.5155850328,3.857167660027047e-17,1.6567788e-17,1.737394222060358e-19,2.6058860991639847e-18,0.0,1.9347413521370018e-17,1.9224263078900455e-17,0.0,0.0
R75,782978.7941891231,3.853291385109825e-17,1.6567788e-17,1.7373942345184258e-19,2.605886117849615e-18,0.0,1.9347413541301458e-17,1.9185500309796793e-17,0.0,0.0
R75,794328.2347243025,3.8494674418741025e-17,1.6567788e-17,1.737394246977186e-19,2.605886136536283e-18,0.0,1.9347413561234e-17,1.9147260857507024e-17,0.0,0.0
R75,805842.1877615032,3.8457012774335355e-17,1.6567788e-17,1.7373942601736663e-19,2.605886156329445e-18,0.0,1.934741358234681e-17,1.9109599191988546e-17,0.0,0.0
R75,817523.0379436717,3.841985697432573e-17,1.6567788e-17,1.7373942733709231e-19,2.6058861761237712e-18,0.0,1.9347413603460865e-17,1.9072443370864863e-17,0.0,0.0
R75,829373.2044796505,3.838326527039105e-17,1.6567788e-17,1.7373942873483616e-19,2.605886197088278e-18,0.0,1.9347413625823112e-17,1.903585164456794e-17,0.0,0.0
R75,841395.1416452174,3.8347162283109223e-17,1.6567788e-17,1.7373943013266716e-19,2.605886218054092e-18,0.0,1.9347413648186758e-17,1.8999748634922465e-17,0.0,0.0
R75,853591.3392913886,3.831161024394498e-17,1.6567788e-17,1.7373943161315573e-19,2.6058862402596712e-18,0.0,1.9347413671872824e-17,1.8964196572072156e-17,0.0,0.0
R75,865964.3233600885,3.8276530119912656e-17,1.6567788e-17,1.7373943309374208e-19,2.6058862624667174e-18,0.0,1.9347413695560456e-17,1.89291164243522e-17,0.0,0.0
R75,878516.6564072954,3.824198833351186e-17,1.6567788e-17,1.7373943466220681e-19,2.6058862859918357e-18,0.0,1.934741372065404e-17,1.889457461285782e-17,0.0,0.0
R75,891250.9381337696,3.820790196844324e-17,1.6567788e-17,1.7373943623078125e-19,2.6058863095186e-18,0.0,1.934741374574938e-17,1.886048822269386e-17,0.0,0.0
R75,904169.8059234748,3.8174341862170386e-17,1.6567788e-17,1.7373943789183795e-19,2.605886334432488e-18,0.0,1.9347413772324323e-17,1.8826928089846063e-17,0.0,0.0
R75,917275.9353898044,3.814122097251516e-17,1.6567788e-17,1.7373943955301772e-19,2.605886359348222e-18,0.0,1.9347413798901238e-17,1.8793807173613923e-17,0.0,0.0
R75,930572.0409297242,3.810861478967769e-17,1.6567788e-17,1.737394413128435e-19,2.60588638574353e-18,0.0,1.934741382705637e-17,1.876120096262132e-17,0.0,0.0
R75,944060.876285949,3.80764318894866e-17,1.6567788e-17,1.7373944307280737e-19,2.605886412140909e-18,0.0,1.9347413855213716e-17,1.8729018034272885e-17,0.0,0.0
R75,957745.2351172672,3.8044752666429466e-17,1.6567788e-17,1.7373944493684421e-19,2.6058864400992594e-18,0.0,1.9347413885036103e-17,1.8697338781393363e-17,0.0,0.0
R75,971627.9515771327,3.8013481043919495e-17,1.6567788e-17,1.73739446801036e-19,2.6058864680599342e-18,0.0,1.9347413914860968e-17,1.8666067129058527e-17,0.0,0.0
R75,985711.9009006431,3.798270258779622e-17,1.6567788e-17,1.7373944877536068e-19,2.6058864976724726e-18,0.0,1.934741394644783e-17,1.863528864134839e-17,0.0,0.0
R75,1000000.0000000274,3.795231628345038e-17,1.6567788e-17,1.737394507498592e-19,2.605886527287618e-18,0.0,1.9347413978037476e-17,1.8604902305412902e-17,0.0,0.0
F75L,1000.0,1.6434625697803587e-14,1.6567788e-16,1.3877141026775196e-18,0.0,2.7545361967674112e-17,1.9461095607035164e-16,1.6240014741733234e-14,1.7955502102677515e-17,9.5898598649966e-18
F75L,1014.4952080687361,1.6204198876713846e-14,1.6567788e-16,1.3877141026746268e-18,0.0,2.7545361967659974e-17,1.9461095607033458e-16,1.6009587920643513e-14,1.7955502102674618e-17,9.589859864985348e-18
F75L,1029.2005271944283,1.5977064416720977e-14,1.6567788e-16,1.3877141026717339e-18,0.0,2.7545361967645836e-17,1.9461095607031757e-16,1.578245346065066e-14,1.795550210267173e-17,9.589859864974099e-18
F75L,1044.1190029805646,1.5753175276596767e-14,1.6567788e-16,1.387714102672614e-18,0.0,2.7545361967648418e-17,1.9461095607032105e-16,1.5558564320526446e-14,1.795550210267261e-17,9.589859864975809e-18
F75L,1059.2537251772892,1.553248508654692e-14,1.6567788e-16,1.387714102673494e-18,0.0,2.7545361967651007e-17,1.946109560703245e-16,1.5337874130476595e-14,1.795550210267349e-17,9.58985986497752e-18
F75L,1074.6078283213178,1.531494813995309e-14,1.6567788e-16,1.387714102674744e-18,0.0,2.7545361967655164e-17,1.946109560703299e-16,1.512033718388276e-14,1.7955502102674745e-17,9.589859864980428e-18
F75L,1090.1844923851281,1.5100519382663874e-14,1.6567788e-16,1.3877141026759942e-18,0.0,2.754536196765932e-17,1.9461095607033532e-16,1.4905908426593537e-14,1.7955502102675996e-17,9.589859864983339e-18
F75L,1105.98694343556,1.488915440485505e-14,1.6567788e-16,1.3877141026769144e-18,0.0,2.754536196766194e-17,1.9461095607033885e-16,1.469454344878471e-14,1.795550210267692e-17,9.589859864985029e-18
F75L,1122.018454301964,1.4680809430640774e-14,1.6567788e-16,1.3877141026778348e-18,0.0,2.754536196766455e-17,1.946109560703424e-16,1.448619847457043e-14,1.7955502102677838e-17,9.589859864986718e-18
F75L,1138.2823452540329,1.4475441310177425e-14,1.6567788e-16,1.3877141026763898e-18,0.0,2.754536196765653e-17,1.9461095607033293e-16,1.428083035410709e-14,1.7955502102676393e-17,9.589859864980143e-18
F75L,1154.781984689459,1.4273007509651574e-14,1.6567788e-16,1.387714102674945e-18,0.0,2.7545361967648514e-17,1.9461095607032344e-16,1.407839655358125e-14,1.7955502102674948e-17,9.589859864973569e-18
F75L,1171.520789831561,1.4073466103514493e-14,1.6567788e-16,1.3877141026763338e-18,0.0,2.754536196765302e-17,1.9461095607032936e-16,1.3878855147444164e-14,1.7955502102676338e-17,9.589859864976695e-18
F75L,1188.5022274370194,1.3876775764568315e-14,1.6567788e-16,1.3877141026777224e-18,0.0,2.754536196765754e-17,1.9461095607033525e-16,1.368216480849798e-14,1.795550210267772e-17,9.589859864979817e-18
F75L,1205.7298145138755,1.3682895756872387e-14,1.6567788e-16,1.3877141026777474e-18,0.0,2.7545361967655872e-17,1.9461095607033362e-16,1.3488284800802053e-14,1.7955502102677746e-17,9.589859864978128e-18
F75L,1223.2071190499328,1.349178592571641e-14,1.6567788e-16,1.387714102677773e-18,0.0,2.7545361967654208e-17,1.9461095607033197e-16,1.3297174969646077e-14,1.7955502102677777e-17,9.589859864976442e-18
F75L,1240.9377607517208,1.3303406690989826e-14,1.6567788e-16,1.3877141026784425e-18,0.0,2.7545361967655324e-17,1.9461095607033377e-16,1.3108795734919492e-14,1.7955502102678442e-17,9.589859864976877e-18
F75L,1258.9254117941684,1.3117719037226759e-14,1.6567788e-16,1.3877141026791121e-18,0.0,2.7545361967656436e-17,1.9461095607033554e-16,1.2923108081156423e-14,1.7955502102679108e-17,9.589859864977313e-18
F75L,1277.1737975811443,1.2934684507267672e-14,1.6567788e-16,1.387714102680446e-18,0.0,2.754536196766038e-17,1.9461095607034082e-16,1.274007355119733e-14,1.7955502102680445e-17,9.589859864979932e-18
F75L,1295.686697517021,1.2754265192622424e-14,1.6567788e-16,1.38771410268178e-18,0.0,2.7545361967664328e-17,1.9461095607034612e-16,1.2559654236552078e-14,1.795550210268178e-17,9.58985986498255e-18
F75L,1314.4679457894238,1.2576423727182391e-14,1.6567788e-16,1.3877141026805953e-18,0.0,2.754536196765694e-17,1.9461095607033754e-16,1.2381812771112054e-14,1.7955502102680596e-17,9.589859864976348e-18
F75L,1333.5214321633257,1.2401123278051762e-14,1.6567788e-16,1.3877141026794104e-18,0.0,2.7545361967649546e-17,1.9461095607032894e-16,1.2206512321981433e-14,1.795550210267941e-17,9.589859864970145e-18
F75L,1352.851102786652,1.222832753935594e-14,1.6567788e-16,1.3877141026821857e-18,0.0,2.754536196765968e-17,1.9461095607034186e-16,1.2033716583285598e-14,1.7955502102682186e-17,9.589859864977502e-18
F75L,1372.4609610075638,1.2058000723049745e-14,1.6567788e-16,1.3877141026849612e-18,0.0,2.7545361967669813e-17,1.9461095607035477e-16,1.1863389766979391e-14,1.7955502102684957e-17,9.58985986498486e-18
F75L,1392.3550682035861,1.1890107553357895e-14,1.6567788e-16,1.3877141026814427e-18,0.0,2.7545361967651777e-17,1.9461095607033323e-16,1.1695496597287562e-14,1.795550210268144e-17,9.589859864970338e-18
F75L,1412.5375446227565,1.1724613257687371e-14,1.6567788e-16,1.3877141026779248e-18,0.0,2.7545361967633744e-17,1.9461095607031166e-16,1.153000230161706e-14,1.7955502102677928e-17,9.589859864955818e-18
F75L,1433.012570236965,1.1561483561226954e-14,1.6567788e-16,1.3877141026820087e-18,0.0,2.754536196764942e-17,1.9461095607033143e-16,1.1366872605156622e-14,1.7955502102682008e-17,9.589859864967421e-18
F75L,1453.7843856076643,1.1400684677760295e-14,1.6567788e-16,1.3877141026860928e-18,0.0,2.7545361967665098e-17,1.946109560703512e-16,1.1206073721689944e-14,1.795550210268609e-17,9.589859864979026e-18
F75L,1474.8572927641271,1.1242183304892305e-14,1.6567788e-16,1.3877141026856685e-18,0.0,2.754536196766056e-17,1.9461095607034622e-16,1.1047572348821959e-14,1.7955502102685665e-17,9.589859864974906e-18
F75L,1496.235656094436,1.1085946615115906e-14,1.6567788e-16,1.3877141026852443e-18,0.0,2.7545361967656026e-17,1.9461095607034126e-16,1.0891335659045564e-14,1.7955502102685243e-17,9.589859864970788e-18
F75L,1517.923903249387,1.0931942250904375e-14,1.6567788e-16,1.3877141026858993e-18,0.0,2.7545361967656122e-17,1.9461095607034203e-16,1.0737331294834033e-14,1.7955502102685896e-17,9.58985986497024e-18
F75L,1539.926526059495,1.078013831604207e-14,1.6567788e-16,1.3877141026865547e-18,0.0,2.7545361967656227e-17,1.9461095607034277e-16,1.0585527359971727e-14,1.7955502102686553e-17,9.589859864969692e-18
F75L,1562.2480814652934,1.0630503371112346e-14,1.6567788e-16,1.3877141026880584e-18,0.0,2.7545361967659955e-17,1.9461095607034802e-16,1.0435892415041999e-14,1.795550210268806e-17,9.589859864971913e-18
F75L,1584.8931924611168,1.048300642485006e-14,1.6567788e-16,1.3877141026895622e-18,0.0,2.7545361967663687e-17,1.9461095607035324e-16,1.0288395468779708e-14,1.795550210268956e-17,9.589859864974131e-18
F75L,1607.866549052564,1.0337616929821586e-14,1.6567788e-16,1.3877141026904052e-18,0.0,2.7545361967664294e-17,1.9461095607035467e-16,1.0143005973751232e-14,1.7955502102690405e-17,9.589859864973891e-18
F75L,1631.1729092278417,1.0194304774052815e-14,1.6567788e-16,1.3877141026912487e-18,0.0,2.7545361967664904e-17,1.9461095607035615e-16,9.99969381798246e-15,1.795550210269125e-17,9.589859864973652e-18
F75L,1654.817099943185,1.0053040276813758e-14,1.6567788e-16,1.3877141026903634e-18,0.0,2.754536196765762e-17,1.94610956070348e-16,9.85842932074341e-15,1.7955502102690365e-17,9.589859864967253e-18
F75L,1678.804018122564,9.913794180447237e-15,1.6567788e-16,1.3877141026894784e-18,0.0,2.7545361967650338e-17,1.946109560703398e-16,9.719183224376897e-15,1.795550210268948e-17,9.589859864960855e-18
F75L,1703.1386316718808,9.776537646414544e-15,1.6567788e-16,1.3877141026922078e-18,0.0,2.754536196765896e-17,1.9461095607035117e-16,9.581926690344193e-15,1.795550210269221e-17,9.589859864966745e-18
F75L,1727.8259805078674,9.6412422470362e-15,1.6567788e-16,1.3877141026949369e-18,0.0,2.754536196766758e-17,1.9461095607036251e-16,9.446631290965838e-15,1.7955502102694938e-17,9.589859864972635e-18
F75L,1752.871177601897,9.507879962006493e-15,1.6567788e-16,1.3877141026952073e-18,0.0,2.7545361967665027e-17,1.9461095607036022e-16,9.313269005936133e-15,1.795550210269521e-17,9.58985986496982e-18
F75L,1778.2794100389272,9.376423170244082e-15,1.6567788e-16,1.3877141026954773e-18,0.0,2.7545361967662488e-17,1.9461095607035795e-16,9.181812214173725e-15,1.795550210269548e-17,9.589859864967004e-18
F75L,1804.0559400917907,9.246844646454113e-15,1.6567788e-16,1.387714102697207e-18,0.0,2.7545361967666217e-17,1.946109560703634e-16,9.05223369038375e-15,1.795550210269721e-17,9.58985986496901e-18
F75L,1830.2061063110607,9.119117553140775e-15,1.6567788e-16,1.387714102698937e-18,0.0,2.7545361967669955e-17,1.946109560703689e-16,8.924506597070407e-15,1.7955502102698934e-17,9.589859864971016e-18
F75L,1856.735324630711,8.993215437490373e-15,1.6567788e-16,1.387714102698256e-18,0.0,2.7545361967662713e-17,1.9461095607036096e-16,8.798604481420013e-15,1.7955502102698253e-17,9.589859864964458e-18
F75L,1883.6490894898054,8.869112223434689e-15,1.6567788e-16,1.3877141026975752e-18,0.0,2.7545361967655484e-17,1.9461095607035305e-16,8.674501267364337e-15,1.7955502102697572e-17,9.589859864957901e-18
F75L,1910.9529749704457,8.746782208734171e-15,1.6567788e-16,1.387714102698691e-18,0.0,2.754536196765599e-17,1.946109560703547e-16,8.552171252663817e-15,1.7955502102698688e-17,9.589859864957302e-18
F75L,1938.6526359522127,8.626200057071092e-15,1.6567788e-16,1.387714102699806e-18,0.0,2.7545361967656498e-17,1.946109560703563e-16,8.431589101000736e-15,1.7955502102699803e-17,9.589859864956698e-18
F75L,1966.7538092833438,8.50734079546665e-15,1.6567788e-16,1.3877141026986543e-18,0.0,2.754536196764665e-17,1.946109560703453e-16,8.312729839396306e-15,1.795550210269865e-17,9.589859864947997e-18
F75L,1995.2623149688852,8.39017980642697e-15,1.6567788e-16,1.3877141026975024e-18,0.0,2.7545361967636804e-17,1.9461095607033429e-16,8.195568850356636e-15,1.79555021026975e-17,9.589859864939297e-18
F75L,2024.1840573760674,8.274692825569205e-15,1.6567788e-16,1.3877141027004845e-18,0.0,2.7545361967645087e-17,1.9461095607034555e-16,8.080081869498859e-15,1.7955502102700484e-17,9.589859864944603e-18
F75L,2053.525026457152,8.16085593381081e-15,1.6567788e-16,1.3877141027034665e-18,0.0,2.754536196765337e-17,1.9461095607035682e-16,7.966244977740452e-15,1.795550210270346e-17,9.589859864949908e-18
F75L,2083.291298990005,8.048645555168448e-15,1.6567788e-16,1.3877141027055559e-18,0.0,2.7545361967657385e-17,1.9461095607036293e-16,7.854034599098085e-15,1.7955502102705553e-17,9.589859864951832e-18
F75L,2113.489039836653,7.9380384492022e-15,1.6567788e-16,1.3877141027076451e-18,0.0,2.75453619676614e-17,1.9461095607036905e-16,7.743427493131832e-15,1.7955502102707642e-17,9.589859864953755e-18
F75L,2144.1245032200786,7.829011708872675e-15,1.6567788e-16,1.3877141027111813e-18,0.0,2.7545361967671542e-17,1.9461095607038273e-16,7.634400752802292e-15,1.795550210271118e-17,9.589859864960365e-18
F75L,2175.2040340195294,7.721542753071487e-15,1.6567788e-16,1.3877141027147172e-18,0.0,2.754536196768169e-17,1.946109560703964e-16,7.52693179700109e-15,1.7955502102714715e-17,9.589859864966973e-18
F75L,2206.7340690845967,7.615609324682721e-15,1.6567788e-16,1.3877141027145922e-18,0.0,2.7545361967675196e-17,1.946109560703898e-16,7.42099836861233e-15,1.795550210271459e-17,9.589859864960602e-18
F75L,2238.7211385683468,7.511189483275085e-15,1.6567788e-16,1.3877141027144672e-18,0.0,2.75453619676687e-17,1.9461095607038317e-16,7.316578527204703e-15,1.7955502102714465e-17,9.589859864954228e-18
F75L,2271.171867279773,7.408261603271727e-15,1.6567788e-16,1.3877141027141688e-18,0.0,2.754536196766108e-17,1.9461095607037523e-16,7.213650647201353e-15,1.7955502102714166e-17,9.589859864946905e-18
F75L,2304.0929760558533,7.306804366633592e-15,1.6567788e-16,1.3877141027138707e-18,0.0,2.7545361967653463e-17,1.9461095607036732e-16,7.112193410563225e-15,1.795550210271387e-17,9.589859864939582e-18
F75L,2337.4912831534966,7.206796761451508e-15,1.6567788e-16,1.387714102717752e-18,0.0,2.754536196766408e-17,1.9461095607038184e-16,7.012185805381126e-15,1.7955502102717753e-17,9.589859864946327e-18
F75L,2371.3737056616637,7.108218074460199e-15,1.6567788e-16,1.3877141027216336e-18,0.0,2.7545361967674706e-17,1.9461095607039634e-16,6.913607118389802e-15,1.7955502102721636e-17,9.589859864953071e-18
F75L,2405.7472609339593,7.011047889899383e-15,1.6567788e-16,1.3877141027216401e-18,0.0,2.7545361967667668e-17,1.946109560703893e-16,6.816436933828993e-15,1.795550210272164e-17,9.589859864946031e-18
F75L,2440.619068041989,6.91526608214588e-15,1.6567788e-16,1.3877141027216463e-18,0.0,2.7545361967660624e-17,1.9461095607038228e-16,6.720655126075497e-15,1.7955502102721645e-17,9.589859864938992e-18
F75L,2475.9963492497827,6.820852814787369e-15,1.6567788e-16,1.3877141027246582e-18,0.0,2.7545361967666574e-17,1.9461095607039123e-16,6.6262418587169775e-15,1.7955502102724655e-17,9.589859864941919e-18
F75L,2511.8864315095893,6.727788533129204e-15,1.6567788e-16,1.3877141027276702e-18,0.0,2.7545361967672522e-17,1.9461095607040018e-16,6.533177577058804e-15,1.795550210272767e-17,9.589859864944846e-18
F75L,2548.296747979356,6.6360539635607875e-15,1.6567788e-16,1.38771410272831e-18,0.0,2.754536196766745e-17,1.9461095607039574e-16,6.4414430074903915e-15,1.795550210272831e-17,9.589859864939135e-18
F75L,2585.2348395622007,6.545630106188971e-15,1.6567788e-16,1.3877141027289494e-18,0.0,2.754536196766238e-17,1.9461095607039133e-16,6.35101915011858e-15,1.795550210272895e-17,9.589859864933422e-18
F75L,2622.7083564682007,6.4564982342882244e-15,1.6567788e-16,1.3877141027314404e-18,0.0,2.754536196766508e-17,1.946109560703965e-16,6.261887278217828e-15,1.7955502102731438e-17,9.589859864933634e-18
F75L,2660.7250597988204,6.368639886974923e-15,1.6567788e-16,1.3877141027339314e-18,0.0,2.7545361967667782e-17,1.946109560704017e-16,6.174028930904521e-15,1.7955502102733928e-17,9.589859864933849e-18
F75L,2699.2928231543046,6.282036868880542e-15,1.6567788e-16,1.3877141027347867e-18,0.0,2.75453619676627e-17,1.946109560703975e-16,6.0874259128101446e-15,1.7955502102734787e-17,9.589859864927915e-18
F75L,2738.4196342643727,6.196671242816093e-15,1.6567788e-16,1.3877141027356414e-18,0.0,2.7545361967657613e-17,1.9461095607039323e-16,6.0020602867457e-15,1.795550210273564e-17,9.589859864921979e-18
F75L,2778.1135966425472,6.1125253297582575e-15,1.6567788e-16,1.3877141027414271e-18,0.0,2.7545361967673982e-17,1.9461095607041542e-16,5.917914373687842e-15,1.7955502102741428e-17,9.589859864932554e-18
F75L,2818.382931264466,6.029581701397915e-15,1.6567788e-16,1.3877141027472126e-18,0.0,2.7545361967690342e-17,1.9461095607043755e-16,5.8349707453274776e-15,1.7955502102747212e-17,9.589859864943128e-18
F75L,2859.235978270519,5.9478231802668266e-15,1.6567788e-16,1.3877141027475452e-18,0.0,2.7545361967681852e-17,1.946109560704294e-16,5.7532122241963975e-15,1.7955502102747548e-17,9.589859864934303e-18
F75L,2900.6811986931666,5.867232832493933e-15,1.6567788e-16,1.3877141027478774e-18,0.0,2.7545361967673366e-17,1.9461095607042123e-16,5.672621876423512e-15,1.7955502102747877e-17,9.589859864925478e-18
F75L,2942.727176209295,5.7877939681085105e-15,1.6567788e-16,1.3877141027515117e-18,0.0,2.7545361967678987e-17,1.946109560704305e-16,5.59318301203808e-15,1.7955502102751507e-17,9.58985986492747e-18
F75L,2985.382618917973,5.709490133586169e-15,1.6567788e-16,1.387714102755146e-18,0.0,2.754536196768461e-17,1.9461095607043977e-16,5.514879177515729e-15,1.795550210275514e-17,9.589859864929464e-18
F75L,3028.6563611439774,5.632305112506853e-15,1.6567788e-16,1.3877141027560894e-18,0.0,2.7545361967677625e-17,1.946109560704337e-16,5.437694156436419e-15,1.795550210275609e-17,9.589859864921532e-18
F75L,3072.5573652674607,5.556222918148644e-15,1.6567788e-16,1.3877141027570327e-18,0.0,2.754536196767063e-17,1.9461095607042764e-16,5.3616119620782166e-15,1.7955502102757033e-17,9.589859864913597e-18
F75L,3117.0947235801405,5.481227794257369e-15,1.6567788e-16,1.3877141027595567e-18,0.0,2.7545361967670026e-17,1.946109560704296e-16,5.286616838186939e-15,1.795550210275956e-17,9.589859864910463e-18
F75L,3162.277660168394,5.407304207580917e-15,1.6567788e-16,1.3877141027620808e-18,0.0,2.754536196766941e-17,1.946109560704315e-16,5.212693251510486e-15,1.795550210276208e-17,9.58985986490733e-18
F75L,3208.115532823651,5.334436848991201e-15,1.6567788e-16,1.3877141027665988e-18,0.0,2.7545361967676984e-17,1.9461095607044357e-16,5.139825892920758e-15,1.7955502102766598e-17,9.589859864910383e-18
F75L,3254.617834980474,5.2626106258946405e-15,1.6567788e-16,1.387714102771117e-18,0.0,2.7545361967684564e-17,1.946109560704557e-16,5.0679996698241846e-15,1.7955502102771115e-17,9.589859864913438e-18
F75L,3301.7941976827356,5.191810663552567e-15,1.6567788e-16,1.3877141027755136e-18,0.0,2.7545361967690847e-17,1.9461095607046637e-16,4.997199707482101e-15,1.7955502102775512e-17,9.589859864915332e-18
F75L,3349.6543915782927,5.122022297512775e-15,1.6567788e-16,1.38771410277991e-18,0.0,2.7545361967697133e-17,1.9461095607047705e-16,4.927411341442298e-15,1.7955502102779906e-17,9.589859864917224e-18
F75L,3398.208328942576,5.053231075125556e-15,1.6567788e-16,1.3877141027795779e-18,0.0,2.7545361967681563e-17,1.9461095607046115e-16,4.8586201190550945e-15,1.7955502102779577e-17,9.589859864901984e-18
F75L,3447.4660657315108,4.985422747957984e-15,1.6567788e-16,1.3877141027792456e-18,0.0,2.7545361967665992e-17,1.9461095607044522e-16,4.790811791887539e-15,1.795550210277924e-17,9.589859864886746e-18
F75L,3497.437803664196,4.9185832735055114e-15,1.6567788e-16,1.3877141027826077e-18,0.0,2.754536196766605e-17,1.9461095607044867e-16,4.723972317435063e-15,1.7955502102782606e-17,9.58985986488344e-18
F75L,3548.133892335772,4.852698807462705e-15,1.6567788e-16,1.38771410278597e-18,0.0,2.754536196766611e-17,1.9461095607045207e-16,4.658087851392253e-15,1.7955502102785968e-17,9.589859864880135e-18
F75L,3599.564831360914,4.787755705826459e-15,1.6567788e-16,1.387714102793661e-18,0.0,2.7545361967684564e-17,1.9461095607047823e-16,4.593144749755981e-15,1.7955502102793656e-17,9.589859864890902e-18
F75L,3651.7412725483955,4.723740517061798e-15,1.6567788e-16,1.3877141028013518e-18,0.0,2.7545361967703022e-17,1.9461095607050436e-16,4.529129560991294e-15,1.7955502102801344e-17,9.589859864901667e-18
F75L,3704.674022107176,4.660639984257203e-15,1.6567788e-16,1.3877141028037163e-18,0.0,2.7545361967696807e-17,1.9461095607050052e-16,4.466029028186702e-15,1.7955502102803717e-17,9.589859864893093e-18
F75L,3758.3740428844612,4.598441037485557e-15,1.6567788e-16,1.3877141028060806e-18,0.0,2.7545361967690595e-17,1.9461095607049667e-16,4.40383008141506e-15,1.7955502102806084e-17,9.589859864884515e-18
F75L,3812.8524566362084,4.537130796079883e-15,1.6567788e-16,1.3877141028087863e-18,0.0,2.7545361967684906e-17,1.946109560704937e-16,4.342519840009389e-15,1.7955502102808783e-17,9.589859864876128e-18
F75L,3868.1205463305423,4.476696560813025e-15,1.6567788e-16,1.387714102811492e-18,0.0,2.7545361967679224e-17,1.946109560704907e-16,4.282085604742534e-15,1.795550210281149e-17,9.58985986486774e-18
F75L,3924.189758484557,4.417125816579995e-15,1.6567788e-16,1.3877141028164224e-18,0.0,2.7545361967682407e-17,1.9461095607049881e-16,4.222514860509497e-15,1.795550210281642e-17,9.589859864865988e-18
F75L,3981.071705534994,4.358406224340884e-15,1.6567788e-16,1.3877141028213528e-18,0.0,2.7545361967685593e-17,1.9461095607050692e-16,4.163795268270377e-15,1.795550210282135e-17,9.589859864864238e-18
F75L,4038.7781682432824,4.3005256241716894e-15,1.6567788e-16,1.3877141028286122e-18,0.0,2.7545361967698033e-17,1.9461095607052665e-16,4.1059146681011625e-15,1.795550210282861e-17,9.589859864869419e-18
F75L,4097.321098135438,4.2434720270359955e-15,1.6567788e-16,1.3877141028358712e-18,0.0,2.7545361967710473e-17,1.9461095607054634e-16,4.048861070965449e-15,1.7955502102835872e-17,9.589859864874599e-18
F75L,4156.712619977334,4.187233618067029e-15,1.6567788e-16,1.3877141028403369e-18,0.0,2.7545361967709296e-17,1.9461095607054962e-16,3.992622661996479e-15,1.7955502102840338e-17,9.58985986486895e-18
F75L,4216.965034285847,4.131798748325574e-15,1.6567788e-16,1.3877141028448026e-18,0.0,2.7545361967708107e-17,1.9461095607055293e-16,3.937187792255021e-15,1.7955502102844806e-17,9.589859864863298e-18
F75L,4278.0908198764055,4.077155938239818e-15,1.6567788e-16,1.3877141028495789e-18,0.0,2.7545361967707053e-17,1.9461095607055662e-16,3.882544982169261e-15,1.795550210284958e-17,9.58985986485747e-18
F75L,4340.102636447464,4.0232938692874204e-15,1.6567788e-16,1.3877141028543554e-18,0.0,2.7545361967705996e-17,1.9461095607056035e-16,3.82868291321686e-15,1.7955502102854352e-17,9.589859864851644e-18
F75L,4403.01332720244,3.970201387681392e-15,1.6567788e-16,1.387714102857764e-18,0.0,2.754536196769754e-17,1.946109560705553e-16,3.775590431610837e-15,1.7955502102857763e-17,9.58985986483977e-18
F75L,4466.835921509658,3.9178674959235064e-15,1.6567788e-16,1.3877141028611722e-18,0.0,2.754536196768908e-17,1.9461095607055026e-16,3.723256539852956e-15,1.7955502102861175e-17,9.589859864827898e-18
F75L,4531.583637600846,3.86628135681325e-15,1.6567788e-16,1.3877141028705058e-18,0.0,2.7545361967705608e-17,1.946109560705761e-16,3.6716704007426746e-15,1.7955502102870508e-17,9.589859864835091e-18
F75L,4597.26988530875,3.8154322847603134e-15,1.6567788e-16,1.3877141028798393e-18,0.0,2.754536196772213e-17,1.9461095607060198e-16,3.6208213286897116e-15,1.795550210287984e-17,9.589859864842287e-18
F75L,4663.908268844436,3.765309750091596e-15,1.6567788e-16,1.3877141028874193e-18,0.0,2.7545361967729363e-17,1.9461095607061677e-16,3.570698794020979e-15,1.795550210288742e-17,9.589859864841937e-18
F75L,4731.512589614835,3.7159033703583595e-15,1.6567788e-16,1.3877141028949988e-18,0.0,2.7545361967736595e-17,1.946109560706316e-16,3.521292414287728e-15,1.7955502102895e-17,9.589859864841587e-18
