candidate,index,condition,role,numerical_usable,terminal_supported,out_v,error_v,gain,bandwidth_hz,current_a,dc_ac_current_pass,sine_assessed,sine_all_assessed_pass,predicted_out_v,realization_id,attempt_sha256
AB37,0,supply_097,DEVELOPMENT,True,True,0.447489080025044,-0.052510919974955994,-6.0545320373732325,1730575.2026481358,3.5856906251094774e-05,False,False,,0.44940099095664193,7e6a0a0d285de215ae371b1bcaf4958ea8abe79118f7d9e68092de0e0e18683a,591386d85bf4fd4195ff99c84e180aec25c021435d019d19905c341e721a6801
AB37,1,nominal,DEVELOPMENT,True,True,0.561694096497663,0.061694096497663,-5.99918942509713,1755337.6194042389,3.814380960875176e-05,False,True,False,0.5607084072749126,aa4187f16a138ab8a7177ba1eb416d3132c56e6ac447025dc409d56feb9f6668,c395d79ea6b26610957b6ecc70e2da82ddc4ed5b53b718c4b246a53d221b1d1b
AB37,1,supply_097,DEVELOPMENT,True,True,0.4991687244237405,-0.0008312755762595048,-6.038417606878049,1742581.058125352,3.622887905574637e-05,True,False,,0.5004816395705514,aa4187f16a138ab8a7177ba1eb416d3132c56e6ac447025dc409d56feb9f6668,83ee9890bd291d9d0a090a3e087bc691d695a9ff05141d2bc9ce45f9bb9aec74
AB37,2,nominal,DEVELOPMENT,True,True,0.5167432288094163,0.016743228809416255,-5.879536593211506,1735299.9730672769,3.732914563067044e-05,True,False,,0.5183107062239051,71333e0895d29589299a17410100a7bab47c865c1b4f457293dd744012b6e543,c22c1be50614f7a92990d85d7c2729cd194ffd8bc77fe641c557416480a2125c
AB37,2,supply_097,DEVELOPMENT,True,True,0.4570345713141533,-0.042965428685846685,-5.904613713794262,1726512.6529752645,3.544266724340142e-05,False,False,,0.45808393851954393,71333e0895d29589299a17410100a7bab47c865c1b4f457293dd744012b6e543,abc71601eab1e7837f5b1217b352094887d787665bdfcb5777df321e9ab37b35
AB37,3,nominal,DEVELOPMENT,True,True,0.509272212519422,0.009272212519422007,-5.987528330043182,1737891.7972078244,3.7539195949099226e-05,True,False,,0.5113843574975768,25bbf0ee462185d432bd1171d79eac857cf294d8a23a8957162309e70508a84e,f3768ccc496865467e47eb4a32f2f0cc1ea31bc2f23cfd7aa512e6fbd7872c84
AB37,3,supply_097,DEVELOPMENT,True,True,0.44841264752154103,-0.05158735247845897,-6.0127236350781805,1729203.743596896,3.564081294826707e-05,False,False,,0.4511575897932157,25bbf0ee462185d432bd1171d79eac857cf294d8a23a8957162309e70508a84e,80600402299007bf33840c29cce580e0cc3a7df122bbdceba62003b53d590aeb
AB37,4,nominal,DEVELOPMENT,True,True,0.5028624650365812,0.0028624650365811632,-5.971176014734037,1735448.9300029723,3.7526120356336625e-05,True,False,,0.5037371965616821,395b74c39737a0f76ba397865926529e0c9a0d65d280bdaab29878251ab88f50,a9baef263e8f9843684969265bc65d1421f0b76247c673981c3d670a65f5c196
AB37,4,supply_097,DEVELOPMENT,True,True,0.44266355635999377,-0.05733644364000623,-5.994690369301512,1727222.9399753367,3.563388438560635e-05,False,False,,0.443510428857321,395b74c39737a0f76ba397865926529e0c9a0d65d280bdaab29878251ab88f50,ad43a22642576512854eab01474079e9b924a8fc8180d44d6e343b6ee86c15ec
AB37,5,nominal,DEVELOPMENT,True,True,0.40299111151784106,-0.09700888848215894,-6.107236628590925,1722043.3695485792,3.650113412971757e-05,False,False,,0.4020335421389765,256f6df88eb1e3f9ad060d51c9b0e2e2d83a5dfb6ecf220f7c2e426e915ec107,15d214fd34199b16b2f6a3d0d70dd00828c4ab2239335765a613b1e39ae2f494
AB37,5,supply_097,DEVELOPMENT,True,True,0.34462604232362926,-0.15537395767637074,-6.110174550551062,1719375.311007845,3.462706190096491e-05,False,False,,0.3418067744346154,256f6df88eb1e3f9ad060d51c9b0e2e2d83a5dfb6ecf220f7c2e426e915ec107,27c8c5ceb4b3f9cc02f880fb8775bebb33ce9173a7a6c3c5432ffdbfdb4a4abf
AB37,6,nominal,DEVELOPMENT,True,True,0.5209187527075557,0.02091875270755572,-5.906831234946869,1737524.8456618933,3.7543234149669735e-05,True,False,,0.5221812180043615,489e848cf6d04b75a973d7f07c00367da4aadef16dcd87338d620817ca4b5e78,822df21bce6474661be7de79c2b4ef3cbf61783364f2d07f57898ce55bd9a3de
AB37,6,supply_097,DEVELOPMENT,True,True,0.4612302915164218,-0.03876970848357819,-5.932929021061901,1728500.8944478096,3.5655570480237224e-05,False,False,,0.4619544503000003,489e848cf6d04b75a973d7f07c00367da4aadef16dcd87338d620817ca4b5e78,643a8bb17f825ecc128733c5f5ab25be6625288772169adeb6563a316edd0246
AB37,7,nominal,DEVELOPMENT,True,True,0.6002875028217951,0.1002875028217951,-5.887578736929235,1768581.8489956178,3.845422089599421e-05,False,False,,0.5993831671200525,363c15b302ebcaebcdf66179919cd5c1fb0e8922333e61a348703bb0b8968370,5e9e6c9249f7baba8580cf479de5920fc20fed30947c9f59e5698ec3b2bd73f0
AB37,7,supply_097,DEVELOPMENT,True,True,0.5377107383917552,0.037710738391755205,-5.939702177226113,1751689.4209879218,3.653881584884017e-05,False,False,,0.5391563994156914,363c15b302ebcaebcdf66179919cd5c1fb0e8922333e61a348703bb0b8968370,3e65140139e22b4307c2998568b4cce12a1a8b919dec979c3ced62e69e72ae8c
AB37,8,nominal,DEVELOPMENT,True,True,0.4098238431745379,-0.0901761568254621,-6.10848646560208,1723044.8005220569,3.687921345321979e-05,False,False,,0.4119585336622937,dbd0f8e638d37fb2de49a92a604136e8417e738ffe9129d7004affee65e7253c,17fdf219abf9b8370426ec419f0e509b527e122d4cb3735f2231de681a3c81da
AB37,8,supply_097,DEVELOPMENT,True,True,0.35147546109644046,-0.14852453890355954,-6.113251579036698,1719910.4557087547,3.5004970864026846e-05,False,False,,0.35173176595793254,dbd0f8e638d37fb2de49a92a604136e8417e738ffe9129d7004affee65e7253c,3db8a88192b8c381fdd56453f4b6b5790b3da5310ffc2fa2b3435e22c229f66b
AB37,9,nominal,DEVELOPMENT,True,True,0.6635428437860829,0.16354284378608286,-5.77283276761535,1816221.1739102525,3.916387675057067e-05,False,False,,0.6592296140471082,69d1dd19bb9af76dbb992a952e321c5633db4601b3e8dc578fd5e5645152ca32,f61434cb6b569589718b0f5ac6c137b8631363ea6fc1964e2767331dcab97942
AB37,9,supply_097,DEVELOPMENT,True,True,0.599546163741394,0.09954616374139402,-5.8755668981547355,1783227.5000225035,3.7234422318262016e-05,False,False,,0.599002846342747,69d1dd19bb9af76dbb992a952e321c5633db4601b3e8dc578fd5e5645152ca32,ffdfc6c27759a0fae0d37a6d6a803ad00cdd504c0abcac710bb36b5405f24a62
AB37,10,nominal,DEVELOPMENT,True,True,0.5750319622321294,0.07503196223212938,-5.929540445130763,1757854.3469591076,3.8189092030063417e-05,False,False,,0.5741724533293975,a72fa6fe13964332b7c86fa4401f14a3831e68dedd442c1a5ae302d516a97f26,c15008ee8c40013b9498800c19ffa97012bcde937557af5f46644694580013bb
AB37,10,supply_097,DEVELOPMENT,True,True,0.5127954642505941,0.01279546425059408,-5.971837874077575,1744048.7996049556,3.627751660469627e-05,True,False,,0.5139456856250364,a72fa6fe13964332b7c86fa4401f14a3831e68dedd442c1a5ae302d516a97f26,11a2ebe0d3d268068d05e3a73e48787ecaf59e80b71568ef6a650a5b7ec18b6c
AB37,11,nominal,DEVELOPMENT,True,True,0.5216837932338632,0.021683793233863158,-6.055908063697572,1744176.9529970225,3.791071611565433e-05,True,False,,0.5221571705862832,51b32afbb05adb7c514f38b11a25e071a2d1ae185d997801a42d056830a7a783,d2aa7d03aebd96295307c43c16d81fcddceb14cc36fb07996883f5089ea12134
AB37,11,supply_097,DEVELOPMENT,True,True,0.46001989014286315,-0.03998010985713685,-6.0848558810110855,1734503.6429839132,3.600407040597627e-05,False,False,,0.46193040288192205,51b32afbb05adb7c514f38b11a25e071a2d1ae185d997801a42d056830a7a783,001e610f9acdde02b7e4c937a630ababa7d5933be7851c73ef1411b1ad4c654a
AB37,12,nominal,DEVELOPMENT,True,True,0.4703413624503345,-0.029658637549665523,-5.934836125275213,1726573.660524121,3.699303960914549e-05,False,False,,0.47090692755585484,38e5f394b088a4d40bcc9772e453649162bdb83e8538a7d05ab530689099e5e2,7d1ad261bdb71c4aa2bf554cd56dbab2d77bf66b3d4f9f1dd4e8c87a8759a097
AB37,12,supply_097,DEVELOPMENT,True,True,0.41176862359074795,-0.08823137640925205,-5.951864055827286,1720068.8153421576,3.511713847823586e-05,False,False,,0.4106801598514937,38e5f394b088a4d40bcc9772e453649162bdb83e8538a7d05ab530689099e5e2,f0d014bf1c1ae40915020e782a1cac231fae57ebbb4458373d22eef8cd8e92b2
AB37,13,nominal,DEVELOPMENT,True,True,0.6018673451310056,0.1018673451310056,-5.919671510935545,1771157.8513462879,3.854040761081795e-05,False,False,,0.5999589659752403,d9dbd5cdf49a184185df7c707131c11621fdd060d488a0f3e903aca5aead14ff,9f543fe284c13d3660b2c9d1693a959494806c80deb15e6124bc4c1d8cb396ca
AB37,13,supply_097,DEVELOPMENT,True,True,0.5387477862318589,0.03874778623185893,-5.973880087422104,1753707.4002975181,3.661962279264425e-05,False,False,,0.5397321982708791,d9dbd5cdf49a184185df7c707131c11621fdd060d488a0f3e903aca5aead14ff,a4a89b4384515cc9e9d88f1d35323ddc4667aba3acf2450238057890efecc5a4
AB37,14,nominal,DEVELOPMENT,True,True,0.451145966123499,-0.048854033876501,-6.131791792151855,1730858.4810446894,3.756926366980366e-05,False,False,,0.45478358917701855,5c33239c509a3dffe26bfa0ddb2569e4b1240c03079e7d7048e423eaece15636,083cea6bfb27f19b521a30c173979b656716a6cd26cc1170306865662bc93e24
AB37,14,supply_097,DEVELOPMENT,True,True,0.3914135176232524,-0.10858648237674762,-6.146230550172563,1725226.1346863722,3.567985860524636e-05,False,False,,0.3945568214726574,5c33239c509a3dffe26bfa0ddb2569e4b1240c03079e7d7048e423eaece15636,067ec391f51993fa4b54da03faaf1b52a2f2fef5ab147692050e17c16de811d8
AB37,15,nominal,DEVELOPMENT,True,True,0.5693841610437199,0.06938416104371992,-5.909626826465755,1754304.6425845437,3.802887611858897e-05,False,False,,0.5693308459927839,578d2494eea7a3309c3778e77a0d534cd93334feec378e93979a9035f5ebe9bf,8da5916e5e95b279c87015d44689e54b08fc94df93d543fa87f29a6e9200564b
AB37,15,supply_097,DEVELOPMENT,True,True,0.507689121294534,0.007689121294534029,-5.949192265734699,1741283.1540413368,3.612261195349007e-05,True,False,,0.5091040782884229,578d2494eea7a3309c3778e77a0d534cd93334feec378e93979a9035f5ebe9bf,506eda78459c9a2b7a2e9ffd1cf778f54c7b485af11f2643cb68348d46633472
AB37,16,nominal,DEVELOPMENT,True,True,0.3238298507900914,-0.1761701492099086,-6.1492339841977435,1719466.1814889265,3.630338148039893e-05,False,False,,0.3212538328271184,a1b4840312b95f5bc80d846e87f4e5756a3013d31250582ae8223f11f02447a7,cd12ce3a8412e129a3e411bab8541e87d0f6c900572e5470cad2deac0facfcbb
AB37,16,supply_097,DEVELOPMENT,True,True,0.2680448547438058,-0.2319551452561942,-6.104228218771864,1728923.6430601003,3.4449441550732563e-05,False,False,,0.26102706512275725,a1b4840312b95f5bc80d846e87f4e5756a3013d31250582ae8223f11f02447a7,c2f5ee5b579688ec41310dfff155f9c2638cd69a2951e6bfa864b751dcdf4b0c
AB37,17,nominal,DEVELOPMENT,True,True,0.3734729527663519,-0.1265270472336481,-6.038228061792838,1716481.9101497058,3.63118485527636e-05,False,False,,0.3727695148324472,de8bd6d9057cc641097f0d8d772c222d92e5f2bcc4f6e46b141180b740cf96ea,024b6b50cfdff8ce7085190cd9bb9f84f6146abb961b799669d0ba0cc0a400f4
AB37,17,supply_097,DEVELOPMENT,True,True,0.31744295449628357,-0.18255704550371643,-6.031879678572244,1716222.8626467907,3.445883163456842e-05,False,False,,0.31254274712808605,de8bd6d9057cc641097f0d8d772c222d92e5f2bcc4f6e46b141180b740cf96ea,4fff1b7893a0218890fbc7ca6b5ddf63b1bc28fb78e3357ff12878bdf52eb8eb
AB37,18,nominal,DEVELOPMENT,True,True,0.4503966592215189,-0.04960334077848111,-6.015373767022967,1725802.312594309,3.7032312214438446e-05,False,False,,0.4507579548535659,bd01daf14a6a9b37bf291d7bfbc580cc839181378bae94d4b4652a595db2619b,cffae591cc10635a4d9b3303631fd60b6c1ab030ddde56c845537dad9e745985
AB37,18,supply_097,DEVELOPMENT,True,True,0.39160444153621593,-0.10839555846378407,-6.029286508114696,1720209.814350185,3.515406204147121e-05,False,False,,0.39053118714920476,bd01daf14a6a9b37bf291d7bfbc580cc839181378bae94d4b4652a595db2619b,8676d642967e07656bea3597c070b68fcdd331d065a38e973306d0a18e8fa0f7
AB37,19,nominal,DEVELOPMENT,True,True,0.4411587067716678,-0.0588412932283322,-6.013730914823274,1723858.1214984122,3.671906679031956e-05,False,False,,0.4404266849926864,5527810a7d86654b5b4c9719696639317b1a98503ea1b0d217b6ebc704a3b105,c0ff93bf6afde4039048db8936a30867661f3dd23f00daf5259fa5adb157b724
AB37,19,supply_097,DEVELOPMENT,True,True,0.38286225355432507,-0.11713774644567493,-6.025807993728063,1718771.2666599336,3.484612606595104e-05,False,False,,0.38019991728832525,5527810a7d86654b5b4c9719696639317b1a98503ea1b0d217b6ebc704a3b105,f5a6bdf5fbc7c5d44f175e6982f4216f98bd035efedc41d88f1ae85030e17ff8
AB37,20,nominal,DEVELOPMENT,True,True,0.4732575163112991,-0.026742483688700913,-6.041437169643814,1731110.0910656955,3.736814099325521e-05,False,False,,0.4735118892448973,2657b385be4e9109346acaca5e476721187c3160658005b1af36710c297fca03,37dfb04a844806dfc49bac6043b4d775566856d0f834d1f83592ce79e115ee5f
AB37,20,supply_097,DEVELOPMENT,True,True,0.4138071383679804,-0.08619286163201961,-6.059775998978421,1724368.3627138103,3.548328051896377e-05,False,False,,0.41328512154053615,2657b385be4e9109346acaca5e476721187c3160658005b1af36710c297fca03,6f69acf4e3b4f6f0ac35b433bad19e3ab745944287a0cda81f83fdf09ec0cbe0
AB37,21,nominal,DEVELOPMENT,True,True,0.5895656310593342,0.08956563105933424,-5.852964988870075,1760954.9379863902,3.812823149263082e-05,False,False,,0.5912361481878908,7abefb5830b8ba8ec1dd2f557b8a694259a3bd311c4d8a98ad69ff88c0151214,c1c601689639084f8d77de841b859af14da52aefc57fa844c614b18ff6811dee
AB37,21,supply_097,DEVELOPMENT,True,True,0.5278323546694899,0.027832354669489856,-5.898704494665795,1745938.0568167504,3.622120326936833e-05,False,False,,0.5310093804835296,7abefb5830b8ba8ec1dd2f557b8a694259a3bd311c4d8a98ad69ff88c0151214,5272e1911924547843281ea54db2a9816961a9d84a3dbe374c7e40db7424c46d
AB37,22,nominal,DEVELOPMENT,True,True,0.5614203731521631,0.06142037315216309,-5.963365456354107,1753680.1069100625,3.822912898104064e-05,False,False,,0.5623261314378882,6a4cb0ef5a70534368b69b4fb4919f596b230d7c494f7bc89140844cf236a742,6ca3cffbce866d233def3edc3d6fee3a80bcd5052b5e48d90b1fbc3ae9b0fb1e
AB37,22,supply_097,DEVELOPMENT,True,True,0.4995888697455882,-0.00041113025441180673,-6.0013572633385746,1741229.641647176,3.632013889738565e-05,True,False,,0.5020993637335271,6a4cb0ef5a70534368b69b4fb4919f596b230d7c494f7bc89140844cf236a742,084fd234e2a9ec08bfad375e7b61b16c32bbd9c8d30eec87470914131ca87eb6
AB37,23,nominal,DEVELOPMENT,True,True,0.6115204462378598,0.11152044623785984,-5.786217904586202,1769954.337927599,3.8240138259902875e-05,False,False,,0.613297298551067,f2b384c7ae292872d383b724f5f4c89dc991a758aa4e9f45a7211c3383c438c2,959a75cb6fa243dfe6bb450d0cbcb7b976375cb5abed64effb8cd4b7357b53f9
AB37,23,supply_097,DEVELOPMENT,True,True,0.549626980558685,0.049626980558684974,-5.840848583514964,1752007.1036309875,3.6332194477746695e-05,False,False,,0.5530705308467059,f2b384c7ae292872d383b724f5f4c89dc991a758aa4e9f45a7211c3383c438c2,c98336539f44892adc815a1ebda5f3f5c6eba5a1b0c2fe8d3d86aea66109c261
